1.095240000000e+00	1.308423444777e-03
1.160136000000e+00	1.187712481871e-03
1.228878000000e+00	1.077815977016e-03
1.301693000000e+00	9.778545692760e-04
1.378823000000e+00	8.869092817595e-04
1.460524000000e+00	8.042203686614e-04
1.547065000000e+00	7.290459686336e-04
1.638735000000e+00	6.607373434363e-04
1.735836000000e+00	5.986849086127e-04
1.838691000000e+00	5.423333028147e-04
1.947640000000e+00	4.911728646939e-04
2.063045000000e+00	4.447386404676e-04
2.185288000000e+00	4.026049456790e-04
2.314774000000e+00	3.643873958711e-04
2.451933000000e+00	3.297250603699e-04
2.597220000000e+00	2.983015622840e-04
2.751115000000e+00	2.698195402652e-04
2.914128000000e+00	2.440081174220e-04
3.086801000000e+00	2.205879234675e-04
3.269706000000e+00	1.994450772405e-04
3.463448000000e+00	1.802653523365e-04
3.668670000000e+00	1.629009576946e-04
3.886053000000e+00	1.471881702059e-04
4.116316000000e+00	1.329703591965e-04
4.360223000000e+00	1.200925015577e-04
4.618582000000e+00	1.084511359412e-04
4.892250000000e+00	9.792374146689e-05
