# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.05469e-05 to 8.92137 h/Mpc,
# number of wavenumbers equal to 2527
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from qthe transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       3.214569918433e-05      -1.211083346848e-02      -9.127316345621e-03      -9.127319231230e-03      -1.811710987167e-04      -1.210907009858e-02      -2.973874880288e-03       4.806709546681e-01       4.805300523385e-01      -1.236811977529e-08      -1.866134131706e-13      -2.654800088597e-15      -1.263592971638e-08      -4.027548574875e-12 
       3.229407699012e-05      -1.222234316523e-02      -9.211769264087e-03      -9.211772203323e-03      -1.828474466028e-04      -1.222054707792e-02      -3.001391413316e-03       4.806708806769e-01       4.805299875928e-01      -1.259766594162e-08      -1.900806069418e-13      -2.704156322929e-15      -1.287043657070e-08      -4.102297090698e-12 
       3.244313967674e-05      -1.233487426730e-02      -9.297003467737e-03      -9.297006461597e-03      -1.845391953155e-04      -1.233304485616e-02      -3.029162430838e-03       4.806707876797e-01       4.805299039279e-01      -1.283146868846e-08      -1.936122174289e-13      -2.754429119330e-15      -1.310929171980e-08      -4.178431682612e-12 
       3.259289040546e-05      -1.244843635746e-02      -9.383026425596e-03      -9.383029475095e-03      -1.862466927263e-04      -1.244657300485e-02      -3.057190503703e-03       4.806707099823e-01       4.805298356471e-01      -1.306960678849e-08      -1.972094065840e-13      -2.805637375039e-15      -1.335257562831e-08      -4.255977997304e-12 
       3.274333235214e-05      -1.256303863243e-02      -9.469845323077e-03      -9.469848429248e-03      -1.879699889859e-04      -1.256114070932e-02      -3.085477909436e-03       4.806706315896e-01       4.805297667575e-01      -1.331216054836e-08      -2.008734053691e-13      -2.857797654981e-15      -1.360037032151e-08      -4.334962185456e-12 
       3.289446870729e-05      -1.267869051401e-02      -9.557467519498e-03      -9.557470683390e-03      -1.897092299952e-04      -1.267675737967e-02      -3.114027045711e-03       4.806705522231e-01       4.805296969818e-01      -1.355921172984e-08      -2.046054577598e-13      -2.910927660140e-15      -1.385275932042e-08      -4.415410871803e-12 
       3.304630267616e-05      -1.279540157213e-02      -9.645900492904e-03      -9.645903715597e-03      -1.914646862526e-04      -1.279343257683e-02      -3.142840432972e-03       4.806704869892e-01       4.805296414260e-01      -1.381084390690e-08      -2.084068517385e-13      -2.965047378331e-15      -1.410982763445e-08      -4.497351226029e-12 
       3.319883747879e-05      -1.291318130494e-02      -9.735151666451e-03      -9.735154949035e-03      -1.932362592290e-04      -1.291117578124e-02      -3.171920320685e-03       4.806704060009e-01       4.805295702056e-01      -1.406714130359e-08      -2.122788222299e-13      -3.020171319855e-15      -1.437166199685e-08      -4.580810759556e-12 
       3.335207635008e-05      -1.303203944026e-02      -9.825228647803e-03      -9.825231991391e-03      -1.950242238489e-04      -1.302999671124e-02      -3.201269272799e-03       4.806703242643e-01       4.805294983269e-01      -1.432819060322e-08      -2.162227051894e-13      -3.076320080819e-15      -1.463835059919e-08      -4.665817655435e-12 
       3.350602253986e-05      -1.315198574525e-02      -9.916139077639e-03      -9.916142483363e-03      -1.968287317727e-04      -1.314990512145e-02      -3.230889778779e-03       4.806702417727e-01       4.805294257839e-01      -1.459407978605e-08      -2.202398355280e-13      -3.133512713358e-15      -1.490998330750e-08      -4.752400561957e-12 
       3.366067931297e-05      -1.327303009992e-02      -1.000789069910e-02      -1.000789416809e-02      -1.986499219135e-04      -1.327091089447e-02      -3.260784351301e-03       4.806701585620e-01       4.805293525989e-01      -1.486490110008e-08      -2.243293165406e-13      -3.191767782484e-15      -1.518665172828e-08      -4.840588882261e-12 
       3.381604994930e-05      -1.339518239321e-02      -1.010049123223e-02      -1.010049476569e-02      -2.004879777151e-04      -1.339302387589e-02      -3.290955526481e-03       4.806700746460e-01       4.805292788154e-01      -1.514074057540e-08      -2.284970013777e-13      -3.251106730846e-15      -1.546844891862e-08      -4.930411886432e-12 
       3.397213774391e-05      -1.351845266729e-02      -1.019394853778e-02      -1.019395213695e-02      -2.023430813436e-04      -1.351625408957e-02      -3.321405883474e-03       4.806699929009e-01       4.805292073106e-01      -1.542169075135e-08      -2.327447978269e-13      -3.311549752448e-15      -1.575546979257e-08      -5.021899822483e-12 
       3.412894600705e-05      -1.364285120596e-02      -1.028827069915e-02      -1.028827436520e-02      -2.042155749010e-04      -1.364061184565e-02      -3.352138180912e-03       4.806699384544e-01       4.805291631824e-01      -1.570785223807e-08      -2.370687161353e-13      -3.373117056732e-15      -1.604781125693e-08      -5.115083983164e-12 
       3.428647806424e-05      -1.376838792035e-02      -1.038346547981e-02      -1.038346921399e-02      -2.061051266176e-04      -1.376610702182e-02      -3.383154614074e-03       4.806698520892e-01       4.805290872318e-01      -1.599931848982e-08      -2.414729949944e-13      -3.435827493898e-15      -1.634557166945e-08      -5.209995536939e-12 
       3.444473725637e-05      -1.389507324896e-02      -1.047954106061e-02      -1.047954486418e-02      -2.080121615517e-04      -1.389275004259e-02      -3.414458029106e-03       4.806697649263e-01       4.805290105792e-01      -1.629618770896e-08      -2.459590671183e-13      -3.499703791393e-15      -1.664885133532e-08      -5.306666453374e-12 
       3.460372693974e-05      -1.402291757971e-02      -1.057650559101e-02      -1.057650946527e-02      -2.099368414624e-04      -1.402055128166e-02      -3.446051081240e-03       4.806696769582e-01       4.805289332182e-01      -1.659855990243e-08      -2.505284506760e-13      -3.564767623786e-15      -1.695775240296e-08      -5.405129296743e-12 
       3.476345048614e-05      -1.415193139221e-02      -1.067436729585e-02      -1.067437124211e-02      -2.118793296052e-04      -1.414952120415e-02      -3.477936450270e-03       4.806695881775e-01       4.805288551421e-01      -1.690653692411e-08      -2.551826919959e-13      -3.631041068602e-15      -1.727237890697e-08      -5.505417232692e-12 
       3.492391128294e-05      -1.428212525853e-02      -1.077313447610e-02      -1.077313849569e-02      -2.138397907463e-04      -1.427967036737e-02      -3.510116840787e-03       4.806694985767e-01       4.805287763443e-01      -1.722022250877e-08      -2.599233660869e-13      -3.698546613808e-15      -1.759283680281e-08      -5.607564039304e-12 
       3.508511273312e-05      -1.441350984396e-02      -1.087281550948e-02      -1.087281960377e-02      -2.158183911757e-04      -1.441100942154e-02      -3.542594982401e-03       4.806694081483e-01       4.805286968182e-01      -1.753972230674e-08      -2.647520771592e-13      -3.767307165470e-15      -1.791923400215e-08      -5.711604118368e-12 
       3.524705825539e-05      -1.454609590754e-02      -1.097341885110e-02      -1.097342302147e-02      -2.178152985585e-04      -1.454354911045e-02      -3.575373629815e-03       4.806693168630e-01       4.805286165355e-01      -1.786514392204e-08      -2.696704563518e-13      -3.837346053197e-15      -1.825168040811e-08      -5.817572506959e-12 
       3.540975128423e-05      -1.467989430377e-02      -1.107495303473e-02      -1.107495728260e-02      -2.198306825898e-04      -1.467730027293e-02      -3.608455563686e-03       4.806692247545e-01       4.805285355307e-01      -1.819659693687e-08      -2.746801732999e-13      -3.908687046864e-15      -1.859028795501e-08      -5.925504888760e-12 
       3.557319526997e-05      -1.481491598060e-02      -1.117742667162e-02      -1.117743099843e-02      -2.218647174825e-04      -1.481227384109e-02      -3.641843591969e-03       4.806691320626e-01       4.805284540447e-01      -1.853419297545e-08      -2.797829235938e-13      -3.981354325366e-15      -1.893517065126e-08      -6.035437610203e-12 
       3.573739367887e-05      -1.495117183879e-02      -1.128084834489e-02      -1.128085275211e-02      -2.239172989269e-04      -1.494848069949e-02      -3.675540322245e-03       4.806690094412e-01       4.805283427334e-01      -1.887804569055e-08      -2.849804973297e-13      -4.055370903563e-15      -1.928644458157e-08      -6.147407686599e-12 
       3.590234999319e-05      -1.508867331955e-02      -1.138522705060e-02      -1.138523153971e-02      -2.259891572219e-04      -1.508593227289e-02      -3.709549065099e-03       4.806689162519e-01       4.805282609568e-01      -1.922827086990e-08      -2.902745189768e-13      -4.130765272398e-15      -1.964422800964e-08      -6.261452804043e-12 
       3.606806771126e-05      -1.522743151315e-02      -1.149057152929e-02      -1.149057610182e-02      -2.280801855827e-04      -1.522463963480e-02      -3.743872475552e-03       4.806688221974e-01       4.805281784200e-01      -1.958498641335e-08      -2.956668440692e-13      -4.207561315102e-15      -2.000864135170e-08      -6.377611360048e-12 
       3.623455034756e-05      -1.536745775998e-02      -1.159689071688e-02      -1.159689537438e-02      -2.301905615187e-04      -1.536461410846e-02      -3.778513465173e-03       4.806687272947e-01       4.805280951408e-01      -1.994831239675e-08      -3.011593024195e-13      -4.285785095206e-15      -2.037980726132e-08      -6.495922455467e-12 
       3.640180143279e-05      -1.550876349949e-02      -1.170419363158e-02      -1.170419837563e-02      -2.323204640999e-04      -1.550586711593e-02      -3.813474972291e-03       4.806686315383e-01       4.805280111147e-01      -2.031837111990e-08      -3.067537524308e-13      -4.365463156976e-15      -2.075785065057e-08      -6.616425912953e-12 
       3.656982451396e-05      -1.565136027439e-02      -1.181248937220e-02      -1.181249420443e-02      -2.344701654675e-04      -1.564841017370e-02      -3.848760024417e-03       4.806685426545e-01       4.805279340745e-01      -2.069528587644e-08      -3.124530772435e-13      -4.446621951812e-15      -2.114289894154e-08      -6.739162202783e-12 
       3.673862315444e-05      -1.579525970323e-02      -1.192178711455e-02      -1.192179203657e-02      -2.366396382233e-04      -1.579225489531e-02      -3.884371467044e-03       4.806684421961e-01       4.805278455656e-01      -2.107918533511e-08      -3.182576170386e-13      -4.529289909033e-15      -2.153508127194e-08      -6.864172717827e-12 
       3.690820093404e-05      -1.594047355425e-02      -1.203209614925e-02      -1.203210116274e-02      -2.388291953045e-04      -1.593741302986e-02      -3.920312415624e-03       4.806683420704e-01       4.805277574967e-01      -2.147019882022e-08      -3.241695608766e-13      -4.613494887854e-15      -2.193452984449e-08      -6.991499611587e-12 
       3.707856144910e-05      -1.608701368477e-02      -1.214342583312e-02      -1.214343093979e-02      -2.410389593822e-04      -1.608389640593e-02      -3.956585875392e-03       4.806682369710e-01       4.805276645693e-01      -2.186845593659e-08      -3.301931598995e-13      -4.699265004036e-15      -2.234137893807e-08      -7.121185624510e-12 
       3.724970831257e-05      -1.623489191279e-02      -1.225578553705e-02      -1.225579073856e-02      -2.432690965322e-04      -1.623171685700e-02      -3.993194885808e-03       4.806681225276e-01       4.805275623917e-01      -2.227409721188e-08      -3.363226352297e-13      -4.786630254196e-15      -2.275576556201e-08      -7.253274656120e-12 
       3.742164515408e-05      -1.638412047351e-02      -1.236918490633e-02      -1.236919020446e-02      -2.455199227227e-04      -1.638088657165e-02      -4.030142675133e-03       4.806680136163e-01       4.805274658628e-01      -2.268725314403e-08      -3.425672387050e-13      -4.875618564422e-15      -2.317782899112e-08      -7.387810905356e-12 
       3.759437561998e-05      -1.653471151315e-02      -1.248363351977e-02      -1.248363891639e-02      -2.477917366306e-04      -1.653141763516e-02      -4.067432438991e-03       4.806679173239e-01       4.805273820857e-01      -2.310805768147e-08      -3.489342194935e-13      -4.966263089881e-15      -2.360771150654e-08      -7.524839367123e-12 
       3.776790337349e-05      -1.668667729410e-02      -1.259914112153e-02      -1.259914661842e-02      -2.500846075979e-04      -1.668332234488e-02      -4.105067266801e-03       4.806678246802e-01       4.805273020638e-01      -2.353666046260e-08      -3.554160812492e-13      -5.058592574825e-15      -2.404555732087e-08      -7.664406395989e-12 
       3.794223209472e-05      -1.684003023078e-02      -1.271571752142e-02      -1.271572312047e-02      -2.523986381108e-04      -1.683661306962e-02      -4.143050291338e-03       4.806677286484e-01       4.805272187739e-01      -2.397320160577e-08      -3.620193266124e-13      -5.152638356874e-15      -2.449151378842e-08      -7.806558727652e-12 
       3.811736548076e-05      -1.699478251343e-02      -1.283337240515e-02      -1.283337810824e-02      -2.547339658188e-04      -1.699130199988e-02      -4.181384630793e-03       4.806676174091e-01       4.805271203894e-01      -2.441783169818e-08      -3.687440511336e-13      -5.248431504235e-15      -2.494573090956e-08      -7.951344618434e-12 
       3.829330724578e-05      -1.715094698511e-02      -1.295211593368e-02      -1.295212174274e-02      -2.570909391018e-04      -1.714740194735e-02      -4.220073696677e-03       4.806675095389e-01       4.805270254911e-01      -2.487069846287e-08      -3.755933990193e-13      -5.346006153733e-15      -2.540836137705e-08      -8.098812521572e-12 
       3.847006112110e-05      -1.730853629741e-02      -1.307195814167e-02      -1.307196405867e-02      -2.594697202127e-04      -1.730492554098e-02      -4.259120733042e-03       4.806674006732e-01       4.805269297164e-01      -2.533195403289e-08      -3.825699150098e-13      -5.445394823915e-15      -2.587956075456e-08      -8.249012027073e-12 
       3.864763085523e-05      -1.746756318341e-02      -1.319290913936e-02      -1.319291516630e-02      -2.618705107419e-04      -1.746388549608e-02      -4.298529034594e-03       4.806672888733e-01       4.805268311257e-01      -2.580175437639e-08      -3.896747318692e-13      -5.546630978134e-15      -2.635948754210e-08      -8.401993658753e-12 
       3.882602021401e-05      -1.762804076635e-02      -1.331497932605e-02      -1.331498546500e-02      -2.642934694847e-04      -1.762429490242e-02      -4.338301956838e-03       4.806671756094e-01       4.805267311958e-01      -2.628025508963e-08      -3.969140554404e-13      -5.649749280256e-15      -2.684830280865e-08      -8.557808850024e-12 
       3.900523298067e-05      -1.778998191987e-02      -1.343817894433e-02      -1.343818519733e-02      -2.667388981782e-04      -1.778616662156e-02      -4.378442904664e-03       4.806670643219e-01       4.805266333624e-01      -2.676761944655e-08      -4.042861260531e-13      -5.754784916857e-15      -2.734617112714e-08      -8.716509940778e-12 
       3.918527295586e-05      -1.795339984682e-02      -1.356251847681e-02      -1.356252484601e-02      -2.692069646908e-04      -1.794951382363e-02      -4.418955265835e-03       4.806669530709e-01       4.805265356911e-01      -2.726400966079e-08      -4.117956558297e-13      -5.861773442147e-15      -2.785325975158e-08      -8.878150241749e-12 
       3.936614395783e-05      -1.811830777780e-02      -1.368800845206e-02      -1.368801493960e-02      -2.716978461702e-04      -1.811434972465e-02      -4.459842448813e-03       4.806668388289e-01       4.805264351520e-01      -2.776959383590e-08      -4.194442254418e-13      -5.970750766791e-15      -2.836973907596e-08      -9.042784195904e-12 
       3.954784982241e-05      -1.828471912056e-02      -1.381465953289e-02      -1.381466614098e-02      -2.742117854214e-04      -1.828068770401e-02      -4.501107949149e-03       4.806667245732e-01       4.805263347253e-01      -2.828454134245e-08      -4.272349141887e-13      -6.081754227412e-15      -2.889578267660e-08      -9.210467094168e-12 
       3.973039440315e-05      -1.845264715157e-02      -1.394248233636e-02      -1.394248906714e-02      -2.767489162356e-04      -1.844854106240e-02      -4.542755173085e-03       4.806666003609e-01       4.805262244490e-01      -2.880903355448e-08      -4.351621890942e-13      -6.194820397387e-15      -2.943156755423e-08      -9.381255861726e-12 
       3.991378157139e-05      -1.862210587326e-02      -1.407148792527e-02      -1.407149478113e-02      -2.793095884386e-04      -1.861792368714e-02      -4.584787814701e-03       4.806664833181e-01       4.805261214900e-01      -2.934323073446e-08      -4.432459444730e-13      -6.309989478445e-15      -2.997727311575e-08      -9.555206958431e-12 
       4.009801521634e-05      -1.879310904723e-02      -1.420168725684e-02      -1.420169424016e-02      -2.818940068468e-04      -1.878884930004e-02      -4.627209435301e-03       4.806663727860e-01       4.805260251890e-01      -2.988731181308e-08      -4.514847236575e-13      -6.427300471850e-15      -3.053308306024e-08      -9.732378241870e-12 
       4.028309924516e-05      -1.896567017603e-02      -1.433309119050e-02      -1.433309830359e-02      -2.845023332397e-04      -1.896133147736e-02      -4.670023536024e-03       4.806662586261e-01       4.805259253742e-01      -3.044147506259e-08      -4.598709812738e-13      -6.546792356763e-15      -3.109918421115e-08      -9.912830876124e-12 
       4.046903758304e-05      -1.913980315212e-02      -1.446571080212e-02      -1.446571804732e-02      -2.871346626242e-04      -1.913538406978e-02      -4.713233639689e-03       4.806661298080e-01       4.805258110224e-01      -3.100590427390e-08      -4.684074711164e-13      -6.668504264746e-15      -3.167576667989e-08      -1.009662501538e-11 
       4.065583417329e-05      -1.931552236060e-02      -1.459955754084e-02      -1.459956492061e-02      -2.897914262269e-04      -1.931102140811e-02      -4.756843616926e-03       4.806660074473e-01       4.805257032600e-01      -3.158078466777e-08      -4.771028955565e-13      -6.792478933042e-15      -3.226302407194e-08      -1.028382229787e-11 
       4.084349297743e-05      -1.949284205077e-02      -1.473464273953e-02      -1.473465025651e-02      -2.924727531462e-04      -1.948825765565e-02      -4.800857094264e-03       4.806658840572e-01       4.805255946251e-01      -3.216629908276e-08      -4.859704370472e-13      -6.918759953694e-15      -3.286115310917e-08      -1.047448488679e-11 
       4.103201797525e-05      -1.967177641764e-02      -1.487097782207e-02      -1.487098547871e-02      -2.951789661534e-04      -1.966710706768e-02      -4.845277859759e-03       4.806657650891e-01       4.805254905329e-01      -3.276265998502e-08      -4.949942025410e-13      -7.047388579824e-15      -3.347035538210e-08      -1.066867751807e-11 
       4.122141316493e-05      -1.985233989860e-02      -1.500857431437e-02      -1.500858211327e-02      -2.979100971556e-04      -1.984758402768e-02      -4.890109533332e-03       4.806656358716e-01       4.805253763298e-01      -3.337006137012e-08      -5.041889664121e-13      -7.178407112511e-15      -3.409083510032e-08      -1.086646565469e-11 
       4.141168256307e-05      -2.003454715375e-02      -1.514744393667e-02      -1.514745188048e-02      -3.006666035429e-04      -2.002970315613e-02      -4.935356088214e-03       4.806655132297e-01       4.805252688376e-01      -3.398870811913e-08      -5.135508677169e-13      -7.311862681562e-15      -3.472280061332e-08      -1.106791500663e-11 
       4.160283020486e-05      -2.021841285033e-02      -1.528759844071e-02      -1.528760653211e-02      -3.034485677861e-04      -2.021347909787e-02      -4.981021249571e-03       4.806653861014e-01       4.805251569995e-01      -3.461880709067e-08      -5.230883663666e-13      -7.447798781551e-15      -3.536646407470e-08      -1.127309371861e-11 
       4.179486014407e-05      -2.040395182373e-02      -1.542904971531e-02      -1.542905795705e-02      -3.062562652000e-04      -2.039892666162e-02      -5.027108918019e-03       4.806652571828e-01       4.805250435118e-01      -3.526057033387e-08      -5.328043778941e-13      -7.586262040025e-15      -3.602204149482e-08      -1.148207072376e-11 
       4.198777645321e-05      -2.059117907848e-02      -1.557180976761e-02      -1.557181816249e-02      -3.090898746731e-04      -2.058606079342e-02      -5.073622964777e-03       4.806651228719e-01       4.805249247757e-01      -3.591421118131e-08      -5.426991296443e-13      -7.727298573345e-15      -3.668975302360e-08      -1.169491540091e-11 
       4.218158322358e-05      -2.078010967033e-02      -1.571589070828e-02      -1.571589925913e-02      -3.119497934429e-04      -2.077489655959e-02      -5.120567443564e-03       4.806649934770e-01       4.805248110947e-01      -3.657995319996e-08      -5.527773069169e-13      -7.870958302241e-15      -3.736982256679e-08      -1.191170012828e-11 
       4.237628456535e-05      -2.097075886098e-02      -1.586130477066e-02      -1.586131348038e-02      -3.148361700322e-04      -2.096544916839e-02      -5.167946275320e-03       4.806648631566e-01       4.805246966327e-01      -3.725801741029e-08      -5.630425053686e-13      -8.017288839518e-15      -3.806247845089e-08      -1.213249724259e-11 
       4.257188460768e-05      -2.116314194761e-02      -1.600806424804e-02      -1.600807311958e-02      -3.177492345914e-04      -2.115773388882e-02      -5.215763455851e-03       4.806647297976e-01       4.805245792774e-01      -3.794863179332e-08      -5.734985157948e-13      -8.166339502707e-15      -3.876795299466e-08      -1.235738094944e-11 
       4.276838749878e-05      -2.135727441177e-02      -1.615618159203e-02      -1.615619062838e-02      -3.206892452357e-04      -2.135176617933e-02      -5.264023049606e-03       4.806645942396e-01       4.805244598688e-01      -3.865202900800e-08      -5.841495915770e-13      -8.318161094703e-15      -3.948648292187e-08      -1.258642697844e-11 
       4.296579740602e-05      -2.155317199339e-02      -1.630566942957e-02      -1.630567863382e-02      -3.236564859147e-04      -2.154756171194e-02      -5.312729193560e-03       4.806644604258e-01       4.805243423565e-01      -3.936844120055e-08      -5.949986604935e-13      -8.472805646608e-15      -4.021830923095e-08      -1.281971135501e-11 
       4.316411851599e-05      -2.175085032014e-02      -1.645654036738e-02      -1.645654974262e-02      -3.266512193161e-04      -2.174513610623e-02      -5.361886003711e-03       4.806643269203e-01       4.805242253015e-01      -4.009811208135e-08      -6.060477766281e-13      -8.630325353926e-15      -4.096367776751e-08      -1.305731282296e-11 
       4.336335503462e-05      -2.195032529293e-02      -1.660880722022e-02      -1.660881676961e-02      -3.296735264205e-04      -2.194450524934e-02      -5.411497536037e-03       4.806641836130e-01       4.805240985884e-01      -4.084128942078e-08      -6.172996206145e-13      -8.790771937013e-15      -4.172283755578e-08      -1.329931139246e-11 
       4.356351118722e-05      -2.215161309679e-02      -1.676248298724e-02      -1.676249271410e-02      -3.327239186533e-04      -2.214568523613e-02      -5.461568200183e-03       4.806640484569e-01       4.805239801854e-01      -4.159821509314e-08      -6.287656087298e-13      -8.954203777927e-15      -4.249604388230e-08      -1.354578788524e-11 
       4.376459121865e-05      -2.235472971728e-02      -1.691758059983e-02      -1.691759050739e-02      -3.358025083573e-04      -2.234869205784e-02      -5.512102110055e-03       4.806639095905e-01       4.805238582215e-01      -4.236914867103e-08      -6.404388711144e-13      -9.120673165358e-15      -4.328355602138e-08      -1.379682468436e-11 
       4.396659939334e-05      -2.255969146311e-02      -1.707411321552e-02      -1.707412330714e-02      -3.389096112131e-04      -2.255354198075e-02      -5.563103590087e-03       4.806637703930e-01       4.805237360843e-01      -4.315434641427e-08      -6.523329165005e-13      -9.290237506306e-15      -4.408563788090e-08      -1.405250673588e-11 
       4.416953999539e-05      -2.276651482236e-02      -1.723209411828e-02      -1.723210439742e-02      -3.420455307196e-04      -2.276025141582e-02      -5.614576995786e-03       4.806636333429e-01       4.805236162589e-01      -4.395406709525e-08      -6.644504456663e-13      -9.462953630844e-15      -4.490255861662e-08      -1.431291878115e-11 
       4.437341732871e-05      -2.297521628350e-02      -1.739153671055e-02      -1.739154718058e-02      -3.452102015287e-04      -2.296883691638e-02      -5.666526465869e-03       4.806634791152e-01       4.805234793940e-01      -4.476859524818e-08      -6.767820773066e-13      -9.638879173400e-15      -4.573459126828e-08      -1.457814942594e-11 
       4.457823571703e-05      -2.318581277096e-02      -1.755245455092e-02      -1.755246521555e-02      -3.484042609445e-04      -2.317931520699e-02      -5.718956671253e-03       4.806633303165e-01       4.805233481370e-01      -4.559817969011e-08      -6.893517333680e-13      -9.818077117196e-15      -4.658201533102e-08      -1.484828557033e-11 
       4.478399950408e-05      -2.339832107016e-02      -1.771486134607e-02      -1.771487220880e-02      -3.516280896938e-04      -2.339170318965e-02      -5.771872152432e-03       4.806631945961e-01       4.805232301110e-01      -4.644311754821e-08      -7.021555024114e-13      -1.000060752806e-14      -4.744511491510e-08      -1.512342035439e-11 
       4.499071305362e-05      -2.361275802335e-02      -1.787877069371e-02      -1.787878175824e-02      -3.548814400150e-04      -2.360601760092e-02      -5.825276983680e-03       4.806630373806e-01       4.805230907430e-01      -4.730369030786e-08      -7.151858701737e-13      -1.018652821643e-14      -4.832417868247e-08      -1.540364409185e-11 
       4.519838074955e-05      -2.382914101692e-02      -1.804419664630e-02      -1.804420791646e-02      -3.581649832787e-04      -2.382227574976e-02      -5.879176013452e-03       4.806628852709e-01       4.805229566607e-01      -4.818017273322e-08      -7.284720482584e-13      -1.037590854872e-14      -4.921950163750e-08      -1.568905130995e-11 
       4.540700699601e-05      -2.404748721580e-02      -1.821115323806e-02      -1.821116471743e-02      -3.614790369289e-04      -2.404049490264e-02      -5.933573840939e-03       4.806627403439e-01       4.805228298998e-01      -4.907288377296e-08      -7.419902417999e-13      -1.056880796238e-14      -5.013138315338e-08      -1.597973876988e-11 
       4.561659621748e-05      -2.426781404441e-02      -1.837965445864e-02      -1.837966615130e-02      -3.648235871798e-04      -2.426069223162e-02      -5.988474823792e-03       4.806625817466e-01       4.805226896603e-01      -4.998209080396e-08      -7.557705224270e-13      -1.076529374752e-14      -5.106012919942e-08      -1.627580114502e-11 
       4.582715285883e-05      -2.449013928147e-02      -1.854971480713e-02      -1.854972671707e-02      -3.681991269815e-04      -2.448288556270e-02      -6.043883827085e-03       4.806624264077e-01       4.805225528474e-01      -5.090811312164e-08      -7.698057938047e-13      -1.096543299564e-14      -5.200605094829e-08      -1.657733892782e-11 
       4.603868138548e-05      -2.471448042820e-02      -1.872134859638e-02      -1.872136072750e-02      -3.716059649725e-04      -2.470709245526e-02      -6.099805530972e-03       4.806622726930e-01       4.805224178078e-01      -5.185127571363e-08      -7.840921944334e-13      -1.116929175670e-14      -5.296946441802e-08      -1.688445473570e-11 
       4.625118628345e-05      -2.494085558712e-02      -1.889457042284e-02      -1.889458277937e-02      -3.750442294062e-04      -2.493333080491e-02      -6.156244580174e-03       4.806621127872e-01       4.805222767697e-01      -5.281186667866e-08      -7.986572476652e-13      -1.137694208255e-14      -5.395069290947e-08      -1.719724912374e-11 
       4.646467205946e-05      -2.516928267677e-02      -1.906939495088e-02      -1.906940753697e-02      -3.785143595713e-04      -2.516161857830e-02      -6.213205854447e-03       4.806619540064e-01       4.805221370213e-01      -5.379022640557e-08      -8.134866288065e-13      -1.158845242414e-14      -5.495006449513e-08      -1.751582788626e-11 
       4.667914324104e-05      -2.539977995390e-02      -1.924583703854e-02      -1.924584985844e-02      -3.820166045976e-04      -2.539197396672e-02      -6.270694163245e-03       4.806617945991e-01       4.805219968200e-01      -5.478667808816e-08      -8.285907040099e-13      -1.180389501408e-14      -5.596791389504e-08      -1.784029755816e-11 
       4.689460437662e-05      -2.563236568524e-02      -1.942391159553e-02      -1.942392465359e-02      -3.855512867225e-04      -2.562441520315e-02      -6.328714382443e-03       4.806616345353e-01       4.805218561347e-01      -5.580155760648e-08      -8.439744060318e-13      -1.202334146929e-14      -5.700458156673e-08      -1.817076714445e-11 
       4.711106003561e-05      -2.586705845424e-02      -1.960363379080e-02      -1.960364709137e-02      -3.891186557784e-04      -2.585896083014e-02      -6.387271419002e-03       4.806614727173e-01       4.805217138672e-01      -5.683520623924e-08      -8.596374776633e-13      -1.224686828538e-14      -5.806041502519e-08      -1.850734694306e-11 
       4.732851480853e-05      -2.610387704671e-02      -1.978501886487e-02      -1.978503241262e-02      -3.927189497838e-04      -2.609562946302e-02      -6.446370194192e-03       4.806613057407e-01       4.805215666412e-01      -5.788794975592e-08      -8.756046851155e-13      -1.247455222235e-14      -5.913576712390e-08      -1.885014818207e-11 
       4.754697330707e-05      -2.634284002572e-02      -1.996808214194e-02      -1.996809594138e-02      -3.963526378001e-04      -2.633443979525e-02      -6.506015814181e-03       4.806611406654e-01       4.805214214807e-01      -5.896016922329e-08      -8.918621036121e-13      -1.270646742046e-14      -6.023099730243e-08      -1.919928853736e-11 
       4.776644016423e-05      -2.658396650274e-02      -2.015283918406e-02      -2.015285323976e-02      -4.000199632644e-04      -2.657541079544e-02      -6.566213304262e-03       4.806609748816e-01       4.805212757926e-01      -6.005221141221e-08      -9.084108000736e-13      -1.294269407338e-14      -6.134647308028e-08      -1.955488214148e-11 
       4.798692003437e-05      -2.682727569857e-02      -2.033930570033e-02      -2.033932001722e-02      -4.037211456384e-04      -2.681856161302e-02      -6.626967719210e-03       4.806608046985e-01       4.805211259000e-01      -6.116443312121e-08      -9.252842033236e-13      -1.318331369297e-14      -6.248256627379e-08      -1.991704969364e-11 
