# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=96.0791
# for k=2.10937e-07 to 223.611 h/Mpc,
# number of wavenumbers equal to 873
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.081814683849e-02      -1.923821018687e+00      -1.133851344592e+01      -1.177109122904e+01      -3.861392265827e-01      -1.984382795700e+00      -1.143355782084e+01       4.670946104016e-01       4.668408255487e-01       1.269209993305e-03       1.327907692765e-02       1.339489912818e-02       1.339484919414e-02       3.645154372793e-04       1.291988671504e-02 
       1.107013384929e-02      -1.958845301197e+00      -1.172816969226e+01      -1.220002678036e+01      -3.969411607332e-01      -1.986681961722e+00      -1.184528775574e+01       4.638366321099e-01       4.635262388369e-01       1.192330259937e-03       1.380088501221e-02       1.392684120483e-02       1.392678685378e-02       2.279962123971e-04       1.342712219050e-02 
       1.132799039159e-02      -1.990437933380e+00      -1.212982911793e+01      -1.264442340263e+01      -4.081346199999e-01      -1.982647622285e+00      -1.227140173783e+01       4.605162653090e-01       4.601699129945e-01       1.057028579270e-03       1.434046907504e-02       1.447741840239e-02       1.447735925398e-02       6.867173329954e-05       1.395057543247e-02 
       1.159185318434e-02      -2.016406072364e+00      -1.254363297905e+01      -1.310471188213e+01      -4.197303772692e-01      -1.971468061859e+00      -1.271222991042e+01       4.571310944023e-01       4.567694062367e-01       8.641925109464e-04       1.489826279006e-02       1.504713361807e-02       1.504706926029e-02      -1.056947765139e-04       1.449085610501e-02 
       1.186186213108e-02      -2.034618070305e+00      -1.296970211349e+01      -1.358132468010e+01      -4.317391108499e-01      -1.952689965493e+00      -1.316810578879e+01       4.536791891998e-01       4.533219835965e-01       6.178789765423e-04       1.547469432085e-02       1.563648922983e-02       1.563641921649e-02      -2.853657725078e-04       1.504867083001e-02 
       1.213816039413e-02      -2.043128804673e+00      -1.340813388180e+01      -1.407469437266e+01      -4.441713408025e-01      -1.926295082076e+00      -1.363936744131e+01       4.501591512234e-01       4.498246578033e-01       3.256671449443e-04       1.607018292290e-02       1.624598398770e-02       1.624590783574e-02      -4.589912622266e-04       1.562482237001e-02 
       1.242089447050e-02      -2.040316872930e+00      -1.385899985853e+01      -1.458525273007e+01      -4.570373999892e-01      -1.892757984541e+00      -1.412635928902e+01       4.465701776922e-01       4.462742857174e-01      -1.155245196512e-06       1.668513657746e-02       1.687611090660e-02       1.687602809324e-02      -6.141875264295e-04       1.622020292534e-02 
       1.271021426952e-02      -2.025026287330e+00      -1.432234351016e+01      -1.511342981874e+01      -4.703474096693e-01      -1.853075509637e+00      -1.462943367454e+01       4.429120986182e-01       4.426676796066e-01      -3.476339326727e-04       1.731994958115e-02       1.752735511314e-02       1.752726507276e-02      -7.383372409508e-04       1.683577912567e-02 
       1.300627319238e-02      -1.996702881322e+00      -1.479817677172e+01      -1.565965219124e+01      -4.841112205993e-01      -1.808758650377e+00      -1.514895100341e+01       4.391853452142e-01       4.390016933263e-01      -6.954788746252e-04       1.797499860422e-02       1.820019019309e-02       1.820009231393e-02      -8.195930023495e-04       1.747256627443e-02 
       1.330922821346e-02      -1.955514024012e+00      -1.528647812815e+01      -1.622434234544e+01      -4.983384147104e-01      -1.761779549619e+00      -1.568528037208e+01       4.353909403396e-01       4.352733731164e-01      -1.023735133855e-03       1.865064091239e-02       1.889507664485e-02       1.889497026549e-02      -8.480377348690e-04       1.813159491523e-02 
       1.361923996349e-02      -1.902437606986e+00      -1.578718960064e+01      -1.680791728016e+01      -5.130382723066e-01      -1.714467950569e+00      -1.623879821214e+01       4.315304138240e-01       4.314800717425e-01      -1.309829255658e-03       1.934721118803e-02       1.961245896221e-02       1.961234336782e-02      -8.169227164147e-04       1.881386677993e-02 
