# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=100
# for k=1.02819e-05 to 5.00333 h/Mpc,
# number of wavenumbers equal to 1940
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       5.985101595609e-05      -5.366792303175e-04      -4.025663070325e-04      -4.025667780678e-04      -5.366699061108e-04      -4.063138320051e-04       6.119460119997e-01       5.969021470278e-01 
       6.019653964192e-05      -5.428927304671e-04      -4.072277571325e-04      -4.072282391343e-04      -5.428831891213e-04      -4.110186543411e-04       6.119458846796e-01       5.969020596908e-01 
       6.054405805776e-05      -5.491781620112e-04      -4.119431865689e-04      -4.119436798093e-04      -5.491683983986e-04      -4.157779577738e-04       6.119457584783e-01       5.969019776569e-01 
       6.089358271931e-05      -5.555363515761e-04      -4.167132161815e-04      -4.167137209001e-04      -5.555263605966e-04      -4.205923688667e-04       6.119456312683e-01       5.969018913424e-01 
       6.124512520875e-05      -5.619681424064e-04      -4.215384789707e-04      -4.215389954546e-04      -5.619579186767e-04      -4.254625265300e-04       6.119454989649e-01       5.969018053995e-01 
       6.159869717513e-05      -5.684743859716e-04      -4.264196144523e-04      -4.264201429630e-04      -5.684639241545e-04      -4.303890761812e-04       6.119453696422e-01       5.969017181107e-01 
       6.195431033475e-05      -5.750559443995e-04      -4.313572698710e-04      -4.313578106952e-04      -5.750452388925e-04      -4.353726710868e-04       6.119452356354e-01       5.969016298856e-01 
       6.231197647154e-05      -5.817136879720e-04      -4.363520988127e-04      -4.363526522334e-04      -5.817027331468e-04      -4.404139708838e-04       6.119451024939e-01       5.969015400664e-01 
       6.267170743747e-05      -5.884484994564e-04      -4.414047641069e-04      -4.414053304172e-04      -5.884372894840e-04      -4.455136445532e-04       6.119449665284e-01       5.969014492400e-01 
       6.303351515293e-05      -5.952612684246e-04      -4.465159337495e-04      -4.465165132537e-04      -5.952497973418e-04      -4.506723662892e-04       6.119448256391e-01       5.969013551837e-01 
       6.339741160713e-05      -6.021529006602e-04      -4.516862879758e-04      -4.516868809769e-04      -6.021411624221e-04      -4.558908226273e-04       6.119446868190e-01       5.969012620896e-01 
       6.376340885849e-05      -6.091243073281e-04      -4.569165110033e-04      -4.569171178127e-04      -6.091122957214e-04      -4.611697041309e-04       6.119445470580e-01       5.969011678635e-01 
       6.413151903503e-05      -6.161764106347e-04      -4.622072953377e-04      -4.622079162816e-04      -6.161641192690e-04      -4.665097097338e-04       6.119444039273e-01       5.969010721944e-01 
       6.450175433482e-05      -6.233101449687e-04      -4.675593426982e-04      -4.675599781057e-04      -6.232975673283e-04      -4.719115476571e-04       6.119442591641e-01       5.969009754296e-01 
       6.487412702632e-05      -6.305264549194e-04      -4.729733624519e-04      -4.729740126605e-04      -6.305135843380e-04      -4.773759338455e-04       6.119441127472e-01       5.969008776052e-01 
       6.524864944882e-05      -6.378262959711e-04      -4.784500721612e-04      -4.784507375146e-04      -6.378131256251e-04      -4.829035925120e-04       6.119439646625e-01       5.969007786214e-01 
       6.562533401287e-05      -6.452106345130e-04      -4.839901975865e-04      -4.839908784376e-04      -6.451971574214e-04      -4.884952561464e-04       6.119438147239e-01       5.969006783600e-01 
       6.600419320064e-05      -6.526804487992e-04      -4.895944734103e-04      -4.895951701203e-04      -6.526666578182e-04      -4.941516662416e-04       6.119436634050e-01       5.969005772985e-01 
       6.638523956636e-05      -6.602367222097e-04      -4.952636381420e-04      -4.952643510843e-04      -6.602226099806e-04      -4.998735681563e-04       6.119435024165e-01       5.969004697131e-01 
       6.676848573676e-05      -6.678804657212e-04      -5.009984511329e-04      -5.009991806822e-04      -6.678660248102e-04      -5.056617282727e-04       6.119433475606e-01       5.969003663533e-01 
       6.715394441145e-05      -6.756126861888e-04      -5.067996685492e-04      -5.068004150922e-04      -6.755979089424e-04      -5.115169097687e-04       6.119431909624e-01       5.969002618590e-01 
       6.754162836336e-05      -6.834344072226e-04      -5.126680591866e-04      -5.126688231190e-04      -6.834192858095e-04      -5.174398885649e-04       6.119430324680e-01       5.969001560957e-01 
       6.793155043914e-05      -6.913466642614e-04      -5.186044007350e-04      -5.186051824617e-04      -6.913311906664e-04      -5.234314495586e-04       6.119428718267e-01       5.969000487275e-01 
       6.832372355963e-05      -6.993505050427e-04      -5.246094801390e-04      -5.246102800743e-04      -6.993346710518e-04      -5.294923869863e-04       6.119427098261e-01       5.968999403119e-01 
       6.871816072025e-05      -7.074469894800e-04      -5.306840935003e-04      -5.306849120672e-04      -7.074307867055e-04      -5.356235043259e-04       6.119425459758e-01       5.968998307299e-01 
       6.911487499145e-05      -7.156371891356e-04      -5.368290456825e-04      -5.368298833173e-04      -7.156206089994e-04      -5.418256139017e-04       6.119423800662e-01       5.968997200316e-01 
       6.951387951914e-05      -7.239221932412e-04      -5.430451547901e-04      -5.430460119487e-04      -7.239052269178e-04      -5.480995414064e-04       6.119422167000e-01       5.968996129839e-01 
       6.991518752510e-05      -7.323030776433e-04      -5.493332291584e-04      -5.493341062575e-04      -7.322857162998e-04      -5.544461026184e-04       6.119420410835e-01       5.968994889873e-01 
       7.031881230746e-05      -7.407809901724e-04      -5.556941305683e-04      -5.556950281089e-04      -7.407632243822e-04      -5.608661673723e-04       6.119418750114e-01       5.968993840603e-01 
       7.072476724111e-05      -7.493570200267e-04      -5.621286775382e-04      -5.621295959785e-04      -7.493388404865e-04      -5.673605617164e-04       6.119417010938e-01       5.968992678370e-01 
       7.113306577818e-05      -7.580323132458e-04      -5.686377308174e-04      -5.686386706560e-04      -7.580137103169e-04      -5.739301544002e-04       6.119415265171e-01       5.968991505488e-01 
       7.154372144843e-05      -7.668080186439e-04      -5.752221533665e-04      -5.752231150992e-04      -7.667889824129e-04      -5.805758163659e-04       6.119413472818e-01       5.968990314102e-01 
       7.195674785973e-05      -7.756852973236e-04      -5.818828175253e-04      -5.818838016539e-04      -7.756658177937e-04      -5.872984280255e-04       6.119411692346e-01       5.968989106884e-01 
       7.237215869852e-05      -7.846653252422e-04      -5.886206065687e-04      -5.886216136206e-04      -7.846453920302e-04      -5.940988808481e-04       6.119409870692e-01       5.968987889010e-01 
       7.278996773026e-05      -7.937492908201e-04      -5.954364133303e-04      -5.954374438388e-04      -7.937288933652e-04      -6.009780759290e-04       6.119408027395e-01       5.968986657154e-01 
       7.321018879986e-05      -8.029383965699e-04      -6.023311411940e-04      -6.023321957059e-04      -8.029175240563e-04      -6.079369250181e-04       6.119406164439e-01       5.968985412138e-01 
       7.363283583217e-05      -8.122338586180e-04      -6.093057037921e-04      -6.093067828666e-04      -8.122124999823e-04      -6.149763502069e-04       6.119404278950e-01       5.968984151818e-01 
       7.405792283243e-05      -8.216369073691e-04      -6.163610255006e-04      -6.163621297098e-04      -8.216150512908e-04      -6.220972844296e-04       6.119402370340e-01       5.968982875904e-01 
       7.448546388672e-05      -8.311487879875e-04      -6.234980418020e-04      -6.234991717315e-04      -8.311264228892e-04      -6.293006718295e-04       6.119400440892e-01       5.968981587583e-01 
       7.491547316245e-05      -8.407707591001e-04      -6.307176983121e-04      -6.307188545610e-04      -8.407478731161e-04      -6.365874667759e-04       6.119398491509e-01       5.968980285048e-01 
       7.534796490882e-05      -8.505040939383e-04      -6.380209516398e-04      -6.380221348213e-04      -8.504806749442e-04      -6.439586347329e-04       6.119396515455e-01       5.968978964364e-01 
       7.578295345729e-05      -8.603500813805e-04      -6.454087701680e-04      -6.454099809093e-04      -8.603261169641e-04      -6.514151530465e-04       6.119394517944e-01       5.968977629840e-01 
       7.622045322206e-05      -8.703100245837e-04      -6.528821330286e-04      -6.528833719720e-04      -8.702855020454e-04      -6.589580099109e-04       6.119392498257e-01       5.968976281215e-01 
       7.666047870053e-05      -8.803852413234e-04      -6.604420303585e-04      -6.604432981605e-04      -8.803601476653e-04      -6.665882046259e-04       6.119390452998e-01       5.968974914752e-01 
       7.710304447381e-05      -8.905770649615e-04      -6.680894639606e-04      -6.680907613010e-04      -8.905513868075e-04      -6.743067482729e-04       6.119388358427e-01       5.968973528572e-01 
       7.754816520718e-05      -9.008868421382e-04      -6.758254458267e-04      -6.758267733861e-04      -9.008605659381e-04      -6.821146621927e-04       6.119386243079e-01       5.968972106560e-01 
       7.799585565059e-05      -9.113159431540e-04      -6.836510055629e-04      -6.836523640462e-04      -9.112890549861e-04      -6.900129855261e-04       6.119384126438e-01       5.968970692332e-01 
       7.844613063914e-05      -9.218657454364e-04      -6.915671782164e-04      -6.915685683447e-04      -9.218382310466e-04      -6.980027628962e-04       6.119381988020e-01       5.968969264353e-01 
       7.889900509356e-05      -9.325376461304e-04      -6.995750137238e-04      -6.995764362252e-04      -9.325094909934e-04      -7.060850539437e-04       6.119379847105e-01       5.968967828539e-01 
       7.935449402074e-05      -9.433330551294e-04      -7.076755714799e-04      -7.076770271155e-04      -9.433042442728e-04      -7.142609278779e-04       6.119377658934e-01       5.968966366762e-01 
       7.981261251419e-05      -9.542533980797e-04      -7.158699228273e-04      -7.158714123842e-04      -9.542239161791e-04      -7.225314659580e-04       6.119375409985e-01       5.968964861807e-01 
       8.027337575457e-05      -9.653001267614e-04      -7.241591588966e-04      -7.241606831458e-04      -9.652699582495e-04      -7.308977693761e-04       6.119373158233e-01       5.968963353793e-01 
       8.073679901017e-05      -9.764747023294e-04      -7.325443777072e-04      -7.325459374573e-04      -9.764438312151e-04      -7.393609463233e-04       6.119370891963e-01       5.968961839793e-01 
       8.120289763741e-05      -9.877786036511e-04      -7.410266906757e-04      -7.410282867626e-04      -9.877470135760e-04      -7.479221185011e-04       6.119368619529e-01       5.968960324007e-01 
       8.167168708139e-05      -9.992133226206e-04      -7.496072190648e-04      -7.496088523253e-04      -9.991809968384e-04      -7.565824175244e-04       6.119366298414e-01       5.968958772870e-01 
       8.214318287637e-05      -1.010780377759e-03      -7.582871040882e-04      -7.582887753973e-04      -1.010747299087e-03      -7.653429951752e-04       6.119363962400e-01       5.968957225594e-01 
       8.261740064628e-05      -1.022481293410e-03      -7.670674915253e-04      -7.670692017633e-04      -1.022447444362e-03      -7.742050078108e-04       6.119361589776e-01       5.968955640851e-01 
       8.309435610525e-05      -1.034317620719e-03      -7.759495471876e-04      -7.759512972620e-04      -1.034282983352e-03      -7.831696320265e-04       6.119359189864e-01       5.968954037965e-01 
       8.357406505814e-05      -1.046290925852e-03      -7.849344482505e-04      -7.849362390894e-04      -1.046255481808e-03      -7.922380558782e-04       6.119356761760e-01       5.968952416070e-01 
       8.405654340103e-05      -1.058402794218e-03      -7.940233863789e-04      -7.940252189318e-04      -1.058366524711e-03      -8.014114820449e-04       6.119354312274e-01       5.968950781903e-01 
       8.454180712179e-05      -1.070654826143e-03      -8.032175644891e-04      -8.032194397275e-04      -1.070617711951e-03      -8.106911245597e-04       6.119351827203e-01       5.968949121649e-01 
       8.502987230059e-05      -1.083048644093e-03      -8.125182021615e-04      -8.125201210797e-04      -1.083010665546e-03      -8.200782142735e-04       6.119349314834e-01       5.968947443403e-01 
       8.552075511041e-05      -1.095585887213e-03      -8.219265315514e-04      -8.219284951664e-04      -1.095547024176e-03      -8.295739947262e-04       6.119346772152e-01       5.968945743697e-01 
       8.601447181762e-05      -1.108268214769e-03      -8.314437999638e-04      -8.314458093199e-04      -1.108228446650e-03      -8.391797247503e-04       6.119344199525e-01       5.968944024767e-01 
       8.651103878248e-05      -1.121097304698e-03      -8.410712687878e-04      -8.410733249473e-04      -1.121056610423e-03      -8.488966773828e-04       6.119341597743e-01       5.968942286620e-01 
       8.701047245972e-05      -1.134074854188e-03      -8.508102139119e-04      -8.508123179622e-04      -1.134033212207e-03      -8.587261402986e-04       6.119338964757e-01       5.968940528272e-01 
       8.751278939904e-05      -1.147202579996e-03      -8.606619259556e-04      -8.606640790153e-04      -1.147159968212e-03      -8.686694160427e-04       6.119336303437e-01       5.968938749937e-01 
       8.801800624570e-05      -1.160482219895e-03      -8.706277113947e-04      -8.706299146048e-04      -1.160438615733e-03      -8.787278231547e-04       6.119333616401e-01       5.968936955813e-01 
       8.852613974104e-05      -1.173915528493e-03      -8.807088893884e-04      -8.807111439217e-04      -1.173870908848e-03      -8.889026929802e-04       6.119330890803e-01       5.968935134819e-01 
       8.903720672307e-05      -1.187504283980e-03      -8.909067968706e-04      -8.909091039176e-04      -1.187458625196e-03      -8.991953747904e-04       6.119328133830e-01       5.968933291461e-01 
       8.955122412698e-05      -1.201250283963e-03      -9.012227854083e-04      -9.012251461930e-04      -1.201203561853e-03      -9.096072326360e-04       6.119325344658e-01       5.968931427553e-01 
       9.006820898575e-05      -1.215155347061e-03      -9.116582224029e-04      -9.116606381774e-04      -1.215107536862e-03      -9.201396465422e-04       6.119322524917e-01       5.968929543697e-01 
       9.058817843067e-05      -1.229221312023e-03      -9.222144904407e-04      -9.222169624859e-04      -1.229172388417e-03      -9.307940118577e-04       6.119319670240e-01       5.968927637622e-01 
       9.111114969197e-05      -1.243450039933e-03      -9.328929889270e-04      -9.328955185514e-04      -1.243399976972e-03      -9.415717409028e-04       6.119316784378e-01       5.968925708749e-01 
       9.163714009930e-05      -1.257843412719e-03      -9.436951329924e-04      -9.436977215352e-04      -1.257792183851e-03      -9.524742618688e-04       6.119313866193e-01       5.968923756469e-01 
       9.216616708239e-05      -1.272403334164e-03      -9.546223542540e-04      -9.546250030912e-04      -1.272350912270e-03      -9.635030195889e-04       6.119310913189e-01       5.968921783624e-01 
       9.269824817159e-05      -1.287131730148e-03      -9.656761009759e-04      -9.656788115137e-04      -1.287078087453e-03      -9.746594756892e-04       6.119307926446e-01       5.968919788986e-01 
       9.323340099843e-05      -1.302030548205e-03      -9.768578377507e-04      -9.768606114241e-04      -1.301975656262e-03      -9.859451082719e-04       6.119304903586e-01       5.968917767585e-01 
       9.377164329626e-05      -1.317101758270e-03      -9.881690460759e-04      -9.881718843694e-04      -1.317045588008e-03      -9.973614125146e-04       6.119301848986e-01       5.968915723271e-01 
       9.431299290079e-05      -1.332347355866e-03      -9.996112267348e-04      -9.996141311339e-04      -1.332289877480e-03      -1.008909903017e-03       6.119298759025e-01       5.968913656864e-01 
       9.485746775069e-05      -1.347769355152e-03      -1.011185894678e-03      -1.011188866725e-03      -1.347710538370e-03      -1.020592108718e-03       6.119295644325e-01       5.968911565478e-01 
       9.540508588820e-05      -1.363369794540e-03      -1.022894582858e-03      -1.022897624129e-03      -1.363309608051e-03      -1.032409576710e-03       6.119292472493e-01       5.968909440450e-01 
       9.595586545972e-05      -1.379150741632e-03      -1.034738846457e-03      -1.034741958564e-03      -1.379089153480e-03      -1.044363876512e-03       6.119289274824e-01       5.968907301153e-01 
       9.650982471640e-05      -1.395114278051e-03      -1.046720251348e-03      -1.046723435914e-03      -1.395051255712e-03      -1.056456588412e-03       6.119286025925e-01       5.968905127324e-01 
       9.706698201478e-05      -1.411262520002e-03      -1.058840389163e-03      -1.058843647909e-03      -1.411198030056e-03      -1.068689318768e-03       6.119282751231e-01       5.968902942349e-01 
       9.762735581734e-05      -1.427597599972e-03      -1.071100864073e-03      -1.071104198723e-03      -1.427531608202e-03      -1.081063686505e-03       6.119279438244e-01       5.968900728483e-01 
       9.819096469316e-05      -1.444121681186e-03      -1.083503303275e-03      -1.083506715631e-03      -1.444054152551e-03      -1.093581333852e-03       6.119276100431e-01       5.968898502511e-01 
       9.875782731854e-05      -1.460836944867e-03      -1.096049347836e-03      -1.096052839674e-03      -1.460767843653e-03      -1.106243916939e-03       6.119272719312e-01       5.968896246105e-01 
       9.932796247756e-05      -1.477745602043e-03      -1.108740660881e-03      -1.108744234054e-03      -1.477674891435e-03      -1.119053114249e-03       6.119269274183e-01       5.968893960971e-01 
       9.990138906278e-05      -1.494849886141e-03      -1.121578922970e-03      -1.121582579376e-03      -1.494777528886e-03      -1.132010621823e-03       6.119265804931e-01       5.968891644021e-01 
       1.004781260758e-04      -1.512152060852e-03      -1.134565837057e-03      -1.134569578628e-03      -1.512078018583e-03      -1.145118158296e-03       6.119262296246e-01       5.968889299663e-01 
       1.010581926279e-04      -1.529654413547e-03      -1.147703124118e-03      -1.147706952839e-03      -1.529578647028e-03      -1.158377460503e-03       6.119258746638e-01       5.968886927771e-01 
       1.016416079408e-04      -1.547359258574e-03      -1.160992525492e-03      -1.160996443396e-03      -1.547281727665e-03      -1.171790285822e-03       6.119255157241e-01       5.968884530025e-01 
       1.022283913471e-04      -1.565268932333e-03      -1.174435799241e-03      -1.174439808396e-03      -1.565189596004e-03      -1.185358408492e-03       6.119251514511e-01       5.968882087116e-01 
       1.028185622909e-04      -1.583385810195e-03      -1.188034732628e-03      -1.188038835166e-03      -1.583304626351e-03      -1.199083632249e-03       6.119247841052e-01       5.968879632697e-01 
       1.034121403287e-04      -1.601712282953e-03      -1.201791124768e-03      -1.201795322867e-03      -1.601629208570e-03      -1.212967772765e-03       6.119244121850e-01       5.968877147383e-01 
       1.040091451300e-04      -1.620250775730e-03      -1.215706800567e-03      -1.215711096471e-03      -1.620165766741e-03      -1.227012671760e-03       6.119240369386e-01       5.968874645084e-01 
       1.046095964776e-04      -1.639003735895e-03      -1.229783601908e-03      -1.229787997885e-03      -1.638916747272e-03      -1.241220188042e-03       6.119236568819e-01       5.968872105613e-01 
       1.052135142686e-04      -1.657973642975e-03      -1.244023394815e-03      -1.244027893190e-03      -1.657884628659e-03      -1.255592204811e-03       6.119232722096e-01       5.968869535764e-01 
       1.058209185151e-04      -1.677163004033e-03      -1.258428066125e-03      -1.258432669281e-03      -1.677071916858e-03      -1.270130626269e-03       6.119228827538e-01       5.968866932755e-01 
       1.064318293446e-04      -1.696574357374e-03      -1.272999526270e-03      -1.273004236644e-03      -1.696481149076e-03      -1.284837380423e-03       6.119224892386e-01       5.968864303913e-01 
       1.070462670008e-04      -1.716210271471e-03      -1.287739708497e-03      -1.287744528570e-03      -1.716114892678e-03      -1.299714418290e-03       6.119220923899e-01       5.968861658304e-01 
       1.076642518443e-04      -1.736073333687e-03      -1.302650560282e-03      -1.302655492628e-03      -1.735975733849e-03      -1.314763705288e-03       6.119216897297e-01       5.968858968581e-01 
       1.082858043533e-04      -1.756166172951e-03      -1.317734060540e-03      -1.317739107772e-03      -1.756066300354e-03      -1.329987238513e-03       6.119212823641e-01       5.968856247148e-01 
       1.089109451240e-04      -1.776491443352e-03      -1.332992207200e-03      -1.332997371994e-03      -1.776389245092e-03      -1.345387034264e-03       6.119208698471e-01       5.968853488560e-01 
       1.095396948718e-04      -1.797051833615e-03      -1.348427024305e-03      -1.348432309399e-03      -1.796947255530e-03      -1.360965135192e-03       6.119204529312e-01       5.968850703159e-01 
       1.101720744314e-04      -1.817850059421e-03      -1.364040556325e-03      -1.364045964523e-03      -1.817743046102e-03      -1.376723604560e-03       6.119200311538e-01       5.968847885137e-01 
       1.108081047582e-04      -1.838888870409e-03      -1.379834873397e-03      -1.379840407548e-03      -1.838779365170e-03      -1.392664531514e-03       6.119196045232e-01       5.968845037167e-01 
       1.114478069280e-04      -1.860171044289e-03      -1.395812066788e-03      -1.395817729846e-03      -1.860058989084e-03      -1.408790026569e-03       6.119191728346e-01       5.968842153642e-01 
       1.120912021388e-04      -1.881699394653e-03      -1.411974254992e-03      -1.411980049961e-03      -1.881584730122e-03      -1.425102227667e-03       6.119187363053e-01       5.968839237761e-01 
       1.127383117107e-04      -1.903476765103e-03      -1.428323579147e-03      -1.428329509098e-03      -1.903359430497e-03      -1.441603295611e-03       6.119182945494e-01       5.968836286182e-01 
       1.133891570869e-04      -1.925506034481e-03      -1.444862207019e-03      -1.444868275097e-03      -1.925385967636e-03      -1.458295418080e-03       6.119178479789e-01       5.968833303129e-01 
       1.140437598345e-04      -1.947790111273e-03      -1.461592328811e-03      -1.461598538231e-03      -1.947667248576e-03      -1.475180805387e-03       6.119173958832e-01       5.968830282077e-01 
       1.147021416450e-04      -1.970331941872e-03      -1.478516163357e-03      -1.478522517413e-03      -1.970206218228e-03      -1.492261696740e-03       6.119169389268e-01       5.968827229626e-01 
       1.153643243352e-04      -1.993134502288e-03      -1.495635951922e-03      -1.495642453982e-03      -1.993005851087e-03      -1.509540353977e-03       6.119164764343e-01       5.968824139413e-01 
       1.160303298477e-04      -2.016200806079e-03      -1.512953964143e-03      -1.512960617654e-03      -2.016069159162e-03      -1.527019067568e-03       6.119160087222e-01       5.968821014687e-01 
       1.167001802520e-04      -2.039533899807e-03      -1.530472494630e-03      -1.530479303120e-03      -2.039399187426e-03      -1.544700153178e-03       6.119155355705e-01       5.968817853535e-01 
       1.173738977449e-04      -2.063136866576e-03      -1.548193865738e-03      -1.548200832777e-03      -2.062999017447e-03      -1.562585954438e-03       6.119150572560e-01       5.968814657603e-01 
       1.180515046514e-04      -2.087012822282e-03      -1.566120424314e-03      -1.566127553636e-03      -2.086871763287e-03      -1.580678839792e-03       6.119145730594e-01       5.968811422598e-01 
       1.187330234252e-04      -2.111164920365e-03      -1.584254545933e-03      -1.584261841317e-03      -2.111020576775e-03      -1.598981206568e-03       6.119140828531e-01       5.968808146112e-01 
       1.194184766498e-04      -2.135596353648e-03      -1.602598636513e-03      -1.602606101734e-03      -2.135448649762e-03      -1.617495482657e-03       6.119135914534e-01       5.968804841343e-01 
       1.201078870391e-04      -2.160310346623e-03      -1.621155123951e-03      -1.621162763059e-03      -2.160159203437e-03      -1.636224118399e-03       6.119130902476e-01       5.968801492727e-01 
       1.208012774379e-04      -2.185310157504e-03      -1.639926463055e-03      -1.639934280193e-03      -2.185155494229e-03      -1.655169591104e-03       6.119125778197e-01       5.968798084217e-01 
       1.214986708233e-04      -2.210599100176e-03      -1.658915151922e-03      -1.658923151135e-03      -2.210440835603e-03      -1.674334421579e-03       6.119120648839e-01       5.968794657156e-01 
       1.222000903046e-04      -2.236180508367e-03      -1.678123701785e-03      -1.678131887341e-03      -2.236018558622e-03      -1.693721144188e-03       6.119115461731e-01       5.968791192237e-01 
       1.229055591247e-04      -2.262057765325e-03      -1.697554662078e-03      -1.697563038275e-03      -2.261892044667e-03      -1.713332331666e-03       6.119110225367e-01       5.968787698247e-01 
       1.236151006608e-04      -2.288234271828e-03      -1.717210595726e-03      -1.717219167007e-03      -2.288064692518e-03      -1.733170570443e-03       6.119104907271e-01       5.968784139948e-01 
       1.243287384249e-04      -2.314713500369e-03      -1.737094119207e-03      -1.737102890158e-03      -2.314539972448e-03      -1.753238501005e-03       6.119099538550e-01       5.968780554124e-01 
       1.250464960647e-04      -2.341498941418e-03      -1.757207863418e-03      -1.757216838667e-03      -2.341321373013e-03      -1.773538778278e-03       6.119094106894e-01       5.968776925282e-01 
       1.257683973647e-04      -2.368594131584e-03      -1.777554493822e-03      -1.777563678127e-03      -2.368412428633e-03      -1.794074092146e-03       6.119088612312e-01       5.968773254372e-01 
       1.264944662463e-04      -2.396002647857e-03      -1.798136706535e-03      -1.798146104765e-03      -2.395816714110e-03      -1.814847163404e-03       6.119083053825e-01       5.968769540620e-01 
       1.272247267693e-04      -2.423728108821e-03      -1.818957229171e-03      -1.818966846315e-03      -2.423537845783e-03      -1.835860744630e-03       6.119077431142e-01       5.968765784321e-01 
       1.279592031323e-04      -2.451774174211e-03      -1.840018820632e-03      -1.840028661757e-03      -2.451579481167e-03      -1.857117619934e-03       6.119071743091e-01       5.968761983258e-01 
       1.286979196736e-04      -2.480144546589e-03      -1.861324271990e-03      -1.861334342344e-03      -2.479945320338e-03      -1.878620605976e-03       6.119065989414e-01       5.968758139345e-01 
       1.294409008721e-04      -2.508842970321e-03      -1.882876406276e-03      -1.882886711198e-03      -2.508639105334e-03      -1.900372551575e-03       6.119060168550e-01       5.968754250415e-01 
       1.301881713479e-04      -2.537873233695e-03      -1.904678079788e-03      -1.904688624710e-03      -2.537664622046e-03      -1.922376339119e-03       6.119054280166e-01       5.968750316018e-01 
       1.309397558631e-04      -2.567239167882e-03      -1.926732181107e-03      -1.926742971649e-03      -2.567025699021e-03      -1.944634883646e-03       6.119048323740e-01       5.968746336522e-01 
       1.316956793232e-04      -2.596944649580e-03      -1.949041633187e-03      -1.949052675167e-03      -2.596726210032e-03      -1.967151134887e-03       6.119042301170e-01       5.968742311723e-01 
       1.324559667769e-04      -2.626993597138e-03      -1.971609391638e-03      -1.971620690835e-03      -2.626770071845e-03      -1.989928075302e-03       6.119036207491e-01       5.968738243911e-01 
       1.332206434181e-04      -2.657389977087e-03      -1.994438447541e-03      -1.994450009803e-03      -2.657161247386e-03      -2.012968723241e-03       6.119030041112e-01       5.968734119197e-01 
       1.339897345857e-04      -2.688137795416e-03      -2.017531821677e-03      -2.017543653425e-03      -2.687903740304e-03      -2.036276127451e-03       6.119023808589e-01       5.968729951338e-01 
       1.347632657650e-04      -2.719241123995e-03      -2.040892586012e-03      -2.040904693172e-03      -2.719001619452e-03      -2.059853387400e-03       6.119017494710e-01       5.968725739352e-01 
       1.355412625886e-04      -2.750704051063e-03      -2.064523823547e-03      -2.064536212742e-03      -2.750458970079e-03      -2.083703614707e-03       6.119011110524e-01       5.968721471470e-01 
       1.363237508369e-04      -2.782530735803e-03      -2.088428671964e-03      -2.088441349798e-03      -2.782279948365e-03      -2.107829975546e-03       6.119004660645e-01       5.968717160720e-01 
       1.371107564391e-04      -2.814725372240e-03      -2.112610295831e-03      -2.112623268897e-03      -2.814468746189e-03      -2.132235663214e-03       6.118998125294e-01       5.968712798513e-01 
       1.379023054742e-04      -2.847292211619e-03      -2.137071901484e-03      -2.137085176798e-03      -2.847029610371e-03      -2.156923913537e-03       6.118991523188e-01       5.968708384992e-01 
       1.386984241718e-04      -2.880235547782e-03      -2.161816729569e-03      -2.161830314039e-03      -2.879966832844e-03      -2.181897996478e-03       6.118984837241e-01       5.968703920744e-01 
       1.394991389128e-04      -2.913559726632e-03      -2.186848058447e-03      -2.186861959414e-03      -2.913284755259e-03      -2.207161220528e-03       6.118978077055e-01       5.968699404834e-01 
       1.403044762304e-04      -2.947269144634e-03      -2.212169206306e-03      -2.212183431065e-03      -2.946987771334e-03      -2.232716933933e-03       6.118971239770e-01       5.968694836770e-01 
       1.411144628111e-04      -2.981368246366e-03      -2.237783527098e-03      -2.237798083186e-03      -2.981080322131e-03      -2.258568521277e-03       6.118964321860e-01       5.968690214326e-01 
       1.419291254954e-04      -3.015861529791e-03      -2.263694415387e-03      -2.263709310527e-03      -3.015566901890e-03      -2.284719408060e-03       6.118957325327e-01       5.968685536583e-01 
       1.427484912787e-04      -3.050753543225e-03      -2.289905304273e-03      -2.289920546363e-03      -3.050452055866e-03      -2.311173058649e-03       6.118950246137e-01       5.968680806437e-01 
       1.435725873122e-04      -3.086048888455e-03      -2.316419667201e-03      -2.316435264322e-03      -3.085740382025e-03      -2.337932978120e-03       6.118943084669e-01       5.968676021626e-01 
       1.444014409041e-04      -3.121752216941e-03      -2.343241015290e-03      -2.343256975800e-03      -3.121436528010e-03      -2.365002709636e-03       6.118935835626e-01       5.968671177261e-01 
       1.452350795200e-04      -3.157868243220e-03      -2.370372908096e-03      -2.370389240328e-03      -3.157545204445e-03      -2.392385844959e-03       6.118928516637e-01       5.968666286216e-01 
       1.460735307841e-04      -3.194401722238e-03      -2.397818935446e-03      -2.397835648088e-03      -3.194071163022e-03      -2.420086006720e-03       6.118921102188e-01       5.968661334349e-01 
       1.469168224802e-04      -3.231357470495e-03      -2.425582733611e-03      -2.425599835609e-03      -3.231019215345e-03      -2.448106864320e-03       6.118913599308e-01       5.968656320686e-01 
