# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       1.392382962084e+09       3.898684314674e-16       3.328748480271e-04       4.182904847585e+12       1.403502493500e+04       1.007985971325e-05       1.954212960595e+13       1.921853598681e-04       1.034222244979e+25       6.617418773188e+18       3.615672076599e+19       7.154427740017e+24       1.749669296395e+25       2.770140251310e-08       1.999998288710e+00       1.933372347848e-05      -1.740035113063e-05       1.000000000000e+00       1.104993013155e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.104993013155e-29 
       1.382704033799e+09       3.953456908294e-16       3.352049698151e-04       4.124953412633e+12       1.403502493267e+04       1.015041872986e-05       1.940628560290e+13       1.935306564024e-04       1.005763782083e+25       6.480376037758e+18       3.540793697464e+19       6.957560947246e+24       1.701524065639e+25       2.809057918218e-08       1.999998276731e+00       1.929330640701e-05      -1.736397576631e-05       1.000000000000e+00       1.133883839590e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.133883839590e-29 
       1.373092387041e+09       4.008999001611e-16       3.375514043000e-04       4.067804857485e+12       1.403502493032e+04       1.022147165956e-05       1.927138589779e+13       1.948853699986e-04       9.780884043639e+24       6.346171374385e+18       3.467466004214e+19       6.766111294107e+24       1.654703635858e+25       2.848522338720e-08       1.999998264668e+00       1.925297382728e-05      -1.732767644455e-05       1.000000000000e+00       1.163530037045e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.163530037045e-29 
       1.363547554114e+09       4.065321405314e-16       3.399142624403e-04       4.011448058757e+12       1.403502492796e+04       1.029302195976e-05       1.913742392648e+13       1.962495665760e-04       9.511745638414e+24       6.214746008315e+18       3.395656883083e+19       6.579929718377e+24       1.609171552811e+25       2.888541194143e-08       1.999998252521e+00       1.921272556263e-05      -1.729145300637e-05       1.000000000000e+00       1.193951355222e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.193951355222e-29 
       1.354069070571e+09       4.122435081975e-16       3.422936606512e-04       3.955872047172e+12       1.403502492558e+04       1.036507311203e-05       1.900439317046e+13       1.976233125152e-04       9.250013054662e+24       6.086042381984e+18       3.325334885363e+19       6.398871259545e+24       1.564892365360e+25       2.929122273728e-08       1.999998240289e+00       1.917256143683e-05      -1.725530529314e-05       1.000000000000e+00       1.225168060195e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.225168060195e-29 
       1.344656475196e+09       4.180351148176e-16       3.446897135291e-04       3.901066005426e+12       1.403502492318e+04       1.043762862236e-05       1.887228715654e+13       1.990066746616e-04       8.995482508048e+24       5.960004129811e+18       3.256469213629e+19       6.222794945946e+24       1.521831597869e+25       2.970273476145e-08       1.999998227971e+00       1.913248127396e-05      -1.721923314656e-05       1.000000000000e+00       1.257200947907e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.257200947907e-29 
       1.335309309978e+09       4.239080876679e-16       3.471025411272e-04       3.847019266081e+12       1.403502492077e+04       1.051069202123e-05       1.874109945652e+13       2.003997203283e-04       8.747955821721e+24       5.836576053512e+18       3.189029708250e+19       6.051563685001e+24       1.479955723360e+25       3.012002811035e-08       1.999998215567e+00       1.909248489851e-05      -1.718323640866e-05       1.000000000000e+00       1.290071358025e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.290071358025e-29 
       1.326027120089e+09       4.298635698613e-16       3.495322562230e-04       3.793721309489e+12       1.403502491834e+04       1.058426686387e-05       1.861082368688e+13       2.018025172999e-04       8.507240272020e+24       5.715704097923e+18       3.122986834187e+19       5.885044156477e+24       1.439232137407e+25       3.054318400566e-08       1.999998203076e+00       1.905257213533e-05      -1.714731492180e-05       1.000000000000e+00       1.323801188157e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.323801188157e-29 
       1.316809453864e+09       4.359027205706e-16       3.519789806887e-04       3.741161761746e+12       1.403502491590e+04       1.065835673040e-05       1.848145350850e+13       2.032151338353e-04       8.273148438417e+24       5.597335327335e+18       3.058311668049e+19       5.723106708683e+24       1.399629132755e+25       3.097228481010e-08       1.999998190497e+00       1.901274280961e-05      -1.711146852865e-05       1.000000000000e+00       1.358412908439e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.358412908439e-29 
       1.307655862776e+09       4.420267152535e-16       3.544428327587e-04       3.689330392672e+12       1.403502491343e+04       1.073296522596e-05       1.835298262629e+13       2.046376386711e-04       8.045498057594e+24       5.481417902300e+18       2.994975885434e+19       5.565625257525e+24       1.361115874630e+25       3.140741404355e-08       1.999998177831e+00       1.897299674694e-05      -1.707569707225e-05       1.000000000000e+00       1.393929576503e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.393929576503e-29 
       1.298565901418e+09       4.482367458819e-16       3.569239306671e-04       3.638217113820e+12       1.403502491095e+04       1.080809598098e-05       1.822540478894e+13       2.060701010253e-04       7.824111881532e+24       5.367901056938e+18       2.932951748521e+19       5.412477188339e+24       1.323662376729e+25       3.184865639923e-08       1.999998165075e+00       1.893333377326e-05      -1.704000039593e-05       1.000000000000e+00       1.430374852842e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.430374852842e-29 
       1.289539127477e+09       4.545340211737e-16       3.594223962864e-04       3.587811976509e+12       1.403502490845e+04       1.088375265125e-05       1.809871378860e+13       2.075125906003e-04       7.608817539505e+24       5.256735076698e+18       2.872212093922e+19       5.263543260420e+24       1.287239477878e+25       3.229609776022e-08       1.999998152231e+00       1.889375371486e-05      -1.700437834337e-05       1.000000000000e+00       1.467773016564e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.467773016564e-29 
       1.280575101716e+09       4.609197668279e-16       3.619383514888e-04       3.538105169894e+12       1.403502490594e+04       1.095993891820e-05       1.797290346055e+13       2.089651775865e-04       7.399447403874e+24       5.147871276586e+18       2.812730320785e+19       5.118707514181e+24       1.251818819323e+25       3.274982521615e-08       1.999998139297e+00       1.885425639841e-05      -1.696883075857e-05       1.000000000000e+00       1.506148981576e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.506148981576e-29 
       1.271673387952e+09       4.673952257633e-16       3.644719181466e-04       3.489087019051e+12       1.403502490340e+04       1.103665848899e-05       1.784796768294e+13       2.104279326654e-04       7.195838459575e+24       5.041261979846e+18       2.754480379148e+19       4.977857180871e+24       1.217372822651e+25       3.320992708021e-08       1.999998126272e+00       1.881484165094e-05      -1.693335748585e-05       1.000000000000e+00       1.545528313173e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.545528313173e-29 
       1.262833553033e+09       4.739616583607e-16       3.670232199511e-04       3.440747983097e+12       1.403502490085e+04       1.111391509675e-05       1.772390037648e+13       2.119009270135e-04       6.997832177188e+24       4.936860497078e+18       2.697436758525e+19       4.840882594772e+24       1.183874668319e+25       3.367649290625e-08       1.999998113156e+00       1.877550929985e-05      -1.689795836986e-05       1.000000000000e+00       1.585937245072e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.585937245072e-29 
       1.254055166817e+09       4.806203427076e-16       3.695923805935e-04       3.393078653332e+12       1.403502489828e+04       1.119171250075e-05       1.760069550412e+13       2.133842323054e-04       6.805274389518e+24       4.834621105793e+18       2.641574476740e+19       4.707677107813e+24       1.151298274770e+25       3.414961350628e-08       1.999998099948e+00       1.873625917287e-05      -1.686263325558e-05       1.000000000000e+00       1.627402696892e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.627402696892e-29 
       1.245337802153e+09       4.873725748478e-16       3.721795255842e-04       3.346069751405e+12       1.403502489569e+04       1.127005448655e-05       1.747834707080e+13       2.148779207176e-04       6.618015171548e+24       4.734499030386e+18       2.586869068981e+19       4.578137006532e+24       1.119618278127e+25       3.462938096813e-08       1.999998086647e+00       1.869709109813e-05      -1.682738198831e-05       1.000000000000e+00       1.669952292080e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.669952292080e-29 
       1.236681034861e+09       4.942196690326e-16       3.747847804334e-04       3.299712127514e+12       1.403502489309e+04       1.134894486623e-05       1.735684912312e+13       2.163820649316e-04       6.435908723720e+24       4.636450422526e+18       2.533296577086e+19       4.452161431330e+24       1.088810012447e+25       3.511588867337e-08       1.999998073254e+00       1.865800490408e-05      -1.679220441368e-05       1.000000000000e+00       1.713614376319e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.713614376319e-29 
       1.228084443706e+09       5.011629579777e-16       3.774082724703e-04       3.253996758620e+12       1.403502489047e+04       1.142838747854e-05       1.723619574905e+13       2.178967381378e-04       6.258813258405e+24       4.540432341956e+18       2.480833539056e+19       4.329652297937e+24       1.058849490511e+25       3.560923131545e-08       1.999998059767e+00       1.861900041957e-05      -1.675710037762e-05       1.000000000000e+00       1.758418036409e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.758418036409e-29 
       1.219547610385e+09       5.082037931218e-16       3.800501290243e-04       3.208914746692e+12       1.403502488782e+04       1.150838618911e-05       1.711638107768e+13       2.194220140389e-04       6.086590889517e+24       4.446402737687e+18       2.429456978771e+19       4.210514221048e+24       1.029713385154e+25       3.610950491821e-08       1.999998046185e+00       1.858007747378e-05      -1.672206972640e-05       1.000000000000e+00       1.804393119645e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.804393119645e-29 
       1.211070119500e+09       5.153435448901e-16       3.827104774246e-04       3.164457316976e+12       1.403502488516e+04       1.158894489063e-05       1.699739927890e+13       2.209579668536e-04       5.919107525146e+24       4.354320429578e+18       2.379144395936e+19       4.094654440052e+24       1.001379011096e+25       3.661680685450e-08       1.999998032509e+00       1.854123589625e-05      -1.668711230662e-05       1.000000000000e+00       1.851570253699e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.851570253699e-29 
       1.202651558542e+09       5.225836029607e-16       3.853894486383e-04       3.120615816287e+12       1.403502488249e+04       1.167006750303e-05       1.687924456313e+13       2.225046713199e-04       5.756232763164e+24       4.264145090305e+18       2.329873756222e+19       3.981982746813e+24       9.738243072859e+24       3.713123586515e-08       1.999998018736e+00       1.850247551688e-05      -1.665222796519e-05       1.000000000000e+00       1.899980867025e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.899980867025e-29 
       1.194291517869e+09       5.299253765355e-16       3.880871736328e-04       3.077381711323e+12       1.403502487979e+04       1.175175797370e-05       1.676191118104e+13       2.240622026992e-04       5.597839789685e+24       4.175837227698e+18       2.281623481619e+19       3.872411415430e+24       9.470278197187e+24       3.765289207821e-08       1.999998004867e+00       1.846379616592e-05      -1.661741654933e-05       1.000000000000e+00       1.949657209796e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.949657209796e-29 
       1.185989590685e+09       5.373702946139e-16       3.908037815563e-04       3.034746587008e+12       1.403502487707e+04       1.183402027764e-05       1.664539342325e+13       2.256306367795e-04       5.443805280335e+24       4.089358167447e+18       2.234372440983e+19       3.765855133938e+24       9.209686847356e+24       3.818187702842e-08       1.999997990901e+00       1.842519767399e-05      -1.658267790659e-05       1.000000000000e+00       2.000632375386e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.000632375386e-29 
       1.177745373026e+09       5.449198062717e-16       3.935394070140e-04       2.992702144849e+12       1.403502487434e+04       1.191685841767e-05       1.652968562008e+13       2.272100498797e-04       5.294009304229e+24       4.004670036162e+18       2.188099940782e+19       3.662230937882e+24       8.956266127781e+24       3.871829367697e-08       1.999997976838e+00       1.838667987205e-05      -1.654801188485e-05       1.000000000000e+00       2.052940322421e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.052940322421e-29 
       1.169558463731e+09       5.525753809424e-16       3.962941791542e-04       2.951240201323e+12       1.403502487158e+04       1.200027642466e-05       1.641478214127e+13       2.288005188525e-04       5.148335230593e+24       3.921735744789e+18       2.142785716039e+19       3.561458145721e+24       8.709818725907e+24       3.926224643156e-08       1.999997962676e+00       1.834824259143e-05      -1.651341833228e-05       1.000000000000e+00       2.106615897395e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.106615897395e-29 
       1.161428464432e+09       5.603385087036e-16       3.990682380390e-04       2.910352686288e+12       1.403502486881e+04       1.208427835768e-05       1.630067739567e+13       2.304021210888e-04       5.006669637956e+24       3.840518972366e+18       2.098409921448e+19       3.463458296008e+24       8.470152758583e+24       3.981384116670e-08       1.999997948414e+00       1.830988566378e-05      -1.647889709740e-05       1.000000000000e+00       2.161694857891e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.161694857891e-29 
       1.153354979527e+09       5.682107005671e-16       4.018617128168e-04       2.870031641404e+12       1.403502486601e+04       1.216886830419e-05       1.618736583103e+13       2.320149345211e-04       4.868902225840e+24       3.760984150115e+18       2.054953122689e+19       3.368155086307e+24       8.237081622662e+24       4.037318524433e-08       1.999997934053e+00       1.827160892113e-05      -1.644444802902e-05       1.000000000000e+00       2.218213896395e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.218213896395e-29 
       1.145337616165e+09       5.761934887728e-16       4.046747435495e-04       2.830269218593e+12       1.403502486320e+04       1.225405038030e-05       1.607484193367e+13       2.336390376275e-04       4.734925728881e+24       3.683096445867e+18       2.012396287915e+19       3.275474313774e+24       8.010423849715e+24       4.094038753470e-08       1.999997919592e+00       1.823341219586e-05      -1.641007097628e-05       1.000000000000e+00       2.276210664747e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.276210664747e-29 
       1.137375984227e+09       5.842884270870e-16       4.075074630236e-04       2.791057678504e+12       1.403502486037e+04       1.233982873092e-05       1.596310022825e+13       2.352745094355e-04       4.604635833313e+24       3.606821748806e+18       1.970720779418e+19       3.185343817391e+24       7.790002964733e+24       4.151555843760e-08       1.999997905029e+00       1.819529532069e-05      -1.637576578862e-05       1.000000000000e+00       2.335723799216e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.335723799216e-29 
       1.129469696305e+09       5.924970911047e-16       4.103600149392e-04       2.752389389010e+12       1.403502485751e+04       1.242620752997e-05       1.585213527748e+13       2.369214295258e-04       4.477931095746e+24       3.532126654529e+18       1.929908345462e+19       3.097693421779e+24       7.575647348735e+24       4.209880990378e-08       1.999997890364e+00       1.815725812870e-05      -1.634153231583e-05       1.000000000000e+00       2.396792946246e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.396792946246e-29 
       1.121618367682e+09       6.008210785566e-16       4.132325320825e-04       2.714256823724e+12       1.403502485464e+04       1.251319098057e-05       1.574194168188e+13       2.385798780359e-04       4.354712864188e+24       3.458978450420e+18       1.889941112298e+19       3.012454882556e+24       7.367190105134e+24       4.269025545682e-08       1.999997875597e+00       1.811930045330e-05      -1.630737040797e-05       1.000000000000e+00       2.459458788863e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.459458788863e-29 
       1.113821616320e+09       6.092620096199e-16       4.161251581536e-04       2.676652560532e+12       1.403502485175e+04       1.260078331531e-05       1.563251407950e+13       2.402499356646e-04       4.234885201231e+24       3.387345101320e+18       1.850801576329e+19       2.929561833210e+24       7.164468929802e+24       4.329001021517e-08       1.999997860726e+00       1.808142212826e-05      -1.627327991544e-05       1.000000000000e+00       2.523763073778e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.523763073778e-29 
       1.106079062832e+09       6.178215272333e-16       4.190380313958e-04       2.639569280147e+12       1.403502484884e+04       1.268898879635e-05       1.552384714565e+13       2.419316836754e-04       4.118354809355e+24       3.317195235499e+18       1.812472596448e+19       2.848949733418e+24       6.967325984693e+24       4.389819091458e-08       1.999997845751e+00       1.804362298772e-05      -1.623926068894e-05       1.000000000000e+00       2.589748639199e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.589748639199e-29 
       1.098390330470e+09       6.265012974175e-16       4.219712955091e-04       2.602999764686e+12       1.403502484590e+04       1.277781171573e-05       1.541593559268e+13       2.436252039006e-04       4.005030958286e+24       3.248498130917e+18       1.774937386528e+19       2.770555818799e+24       6.775607774957e+24       4.451491593080e-08       1.999997830671e+00       1.800590286612e-05      -1.620531257951e-05       1.000000000000e+00       2.657459443368e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.657459443368e-29 
       1.090755045106e+09       6.353030095989e-16       4.249250923749e-04       2.566936896268e+12       1.403502484295e+04       1.286725639552e-05       1.530877416967e+13       2.453305787455e-04       3.894825414356e+24       3.181223701769e+18       1.738179508074e+19       2.694319052048e+24       6.589165029423e+24       4.514030530264e-08       1.999997815486e+00       1.796826159828e-05      -1.617143543845e-05       1.000000000000e+00       2.726940593846e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.726940593846e-29 
       1.083172835211e+09       6.442283769386e-16       4.278995656932e-04       2.531373655623e+12       1.403502483997e+04       1.295732718803e-05       1.520235766220e+13       2.470478911920e-04       3.787652371803e+24       3.115342485307e+18       1.702182863023e+19       2.620180075407e+24       6.407852584382e+24       4.577448075535e-08       1.999997800195e+00       1.793069901937e-05      -1.613762911743e-05       1.000000000000e+00       2.798238377560e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.798238377560e-29 
       1.075643331840e+09       6.532791366659e-16       4.308948591643e-04       2.496303120729e+12       1.403502483698e+04       1.304802847607e-05       1.509668089213e+13       2.487772248032e-04       3.683428385964e+24       3.050825628942e+18       1.666931686692e+19       2.548081164454e+24       6.231529270561e+24       4.641756572426e-08       1.999997784796e+00       1.789321496487e-05      -1.610389346838e-05       1.000000000000e+00       2.871400291643e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.871400291643e-29 
       1.068166168611e+09       6.624570504163e-16       4.339111219451e-04       2.461718465464e+12       1.403502483396e+04       1.313936467308e-05       1.499173871729e+13       2.505186637267e-04       3.582072308302e+24       2.987644877600e+18       1.632410540875e+19       2.477966183156e+24       6.060057803209e+24       4.706968537887e-08       1.999997769290e+00       1.785580927063e-05      -1.607022834357e-05       1.000000000000e+00       2.946475075069e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       2.946475075069e-29 
       1.060740981691e+09       6.717639045746e-16       4.369484977360e-04       2.427612958280e+12       1.403502483093e+04       1.323134022344e-05       1.488752603124e+13       2.522722926995e-04       3.483505223228e+24       2.925772561358e+18       1.598604307082e+19       2.409780540164e+24       5.893304675207e+24       4.773096664714e-08       1.999997753675e+00       1.781848177285e-05      -1.603663359557e-05       1.000000000000e+00       3.023512741131e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.023512741131e-29 
       1.053367409774e+09       6.812015106225e-16       4.400071338750e-04       2.393979960886e+12       1.403502482787e+04       1.332395960262e-05       1.478403776308e+13       2.540381970517e-04       3.387650386654e+24       2.865181583316e+18       1.565498179918e+19       2.343471146305e+24       5.731140053122e+24       4.840153824026e-08       1.999997737950e+00       1.778123230805e-05      -1.600310907725e-05       1.000000000000e+00       3.102564610748e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.102564610748e-29 
       1.046045094067e+09       6.907717054910e-16       4.430871813383e-04       2.360812926963e+12       1.403502482479e+04       1.341722731742e-05       1.468126887711e+13       2.558164627105e-04       3.294433166243e+24       2.805845407735e+18       1.533077660599e+19       2.278986373251e+24       5.573437676115e+24       4.908153067768e-08       1.999997722116e+00       1.774406071311e-05      -1.596965464180e-05       1.000000000000e+00       3.183683346663e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.183683346663e-29 
       1.038773678271e+09       7.004763519183e-16       4.461887892830e-04       2.328105400887e+12       1.403502482169e+04       1.351114790619e-05       1.457921437268e+13       2.576071762047e-04       3.203780983300e+24       2.747738048418e+18       1.501328550602e+19       2.216276013317e+24       5.420074757640e+24       4.977107631251e-08       1.999997706171e+00       1.770696682524e-05      -1.593627014272e-05       1.000000000000e+00       3.266922988521e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.266922988521e-29 
       1.031552808562e+09       7.103173388118e-16       4.493121086853e-04       2.295851016473e+12       1.403502481856e+04       1.360572593905e-05       1.447786928386e+13       2.594104246688e-04       3.115623256261e+24       2.690834057323e+18       1.470236945446e+19       2.155291240374e+24       5.270931889838e+24       5.047030935725e-08       1.999997690114e+00       1.766995048199e-05      -1.590295543379e-05       1.000000000000e+00       3.352338988871e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.352338988871e-29 
       1.024382133579e+09       7.202965816166e-16       4.524572905211e-04       2.264043495732e+12       1.403502481542e+04       1.370096601810e-05       1.437722867928e+13       2.612262958474e-04       3.029891345739e+24       2.635108513424e+18       1.439789228604e+19       2.095984571829e+24       5.125892950569e+24       5.117936590999e-08       1.999997673945e+00       1.763301152125e-05      -1.586971036913e-05       1.000000000000e+00       3.439988250105e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.439988250105e-29 
       1.017261304400e+09       7.304160226875e-16       4.556244894047e-04       2.232676647658e+12       1.403502481225e+04       1.379687277768e-05       1.427728766182e+13       2.630548780990e-04       2.946518501081e+24       2.580537011791e+18       1.409972065539e+19       2.038309831658e+24       4.984845012997e+24       5.189838398083e-08       1.999997657663e+00       1.759614978127e-05      -1.583653480314e-05       1.000000000000e+00       3.529929162369e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.529929162369e-29 
       1.010189974529e+09       7.406776316675e-16       4.588138581312e-04       2.201744367012e+12       1.403502480906e+04       1.389345088453e-05       1.417804136842e+13       2.648962604008e-04       2.865439808399e+24       2.527095652910e+18       1.380772397864e+19       1.982222114452e+24       4.847678257671e+24       5.262750351876e-08       1.999997641266e+00       1.755936510060e-05      -1.580342859054e-05       1.000000000000e+00       3.622221642456e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.622221642456e-29 
       1.003167799882e+09       7.510834058710e-16       4.620255513146e-04       2.171240633143e+12       1.403502480585e+04       1.399070503809e-05       1.407948496981e+13       2.667505323527e-04       2.786592140024e+24       2.474761032209e+18       1.352177437624e+19       1.927677750454e+24       4.714285887013e+24       5.336686643892e-08       1.999997624755e+00       1.752265731816e-05      -1.577039158634e-05       1.000000000000e+00       3.716927173727e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.716927173727e-29 
       9.961944387621e+08       7.616353706727e-16       4.652597272070e-04       2.141159508811e+12       1.403502480261e+04       1.408863997069e-05       1.398161367029e+13       2.686177841821e-04       2.709914105359e+24       2.423510229808e+18       1.324174661694e+19       1.874634271557e+24       4.584564042172e+24       5.411661665021e-08       1.999997608129e+00       1.748602627318e-05      -1.573742364587e-05       1.000000000000e+00       3.814108847065e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.814108847065e-29 
       9.892695518508e+08       7.723355799018e-16       4.685165440605e-04       2.111495139032e+12       1.403502479936e+04       1.418726044779e-05       1.388442270751e+13       2.704981067476e-04       2.635346003075e+24       2.373320800489e+18       1.296751806295e+19       1.823050378241e+24       4.458411722154e+24       5.487690008328e-08       1.999997591386e+00       1.744947180526e-05      -1.570452462474e-05       1.000000000000e+00       3.913831402909e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.913831402909e-29 
       9.823928021870e+08       7.831861162414e-16       4.717961564893e-04       2.082241749939e+12       1.403502479608e+04       1.428657126818e-05       1.378790735222e+13       2.723915915441e-04       2.562829774634e+24       2.324170763857e+18       1.269896861625e+19       1.772885907415e+24       4.335730705189e+24       5.564786471897e-08       1.999997574525e+00       1.741299375431e-05      -1.567169437888e-05       1.000000000000e+00       4.016161274378e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.016161274378e-29 
       9.755638551526e+08       7.941890916345e-16       4.750987263833e-04       2.053393647659e+12       1.403502479278e+04       1.438657726428e-05       1.369206290804e+13       2.742983307067e-04       2.492308959082e+24       2.276038594720e+18       1.243598066596e+19       1.724101801147e+24       4.216425472248e+24       5.642966061708e-08       1.999997557547e+00       1.737659196058e-05      -1.563893276452e-05       1.000000000000e+00       4.121166631533e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.121166631533e-29 
       9.687823784550e+08       8.053466476945e-16       4.784244156326e-04       2.024945217205e+12       1.403502478945e+04       1.448728330231e-05       1.359688471123e+13       2.762184170157e-04       2.423728649087e+24       2.228903213657e+18       1.217843903686e+19       1.676660076254e+24       4.100403132682e+24       5.722243994561e-08       1.999997540450e+00       1.734026626464e-05      -1.560623963818e-05       1.000000000000e+00       4.228917426785e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.228917426785e-29 
       9.620480421118e+08       8.166609561224e-16       4.817733824893e-04       1.996890921380e+12       1.403502478610e+04       1.458869428257e-05       1.350236813049e+13       2.781519439006e-04       2.357035448189e+24       2.182743977791e+18       1.192623093893e+19       1.630523794725e+24       3.987573351890e+24       5.802635701033e-08       1.999997523233e+00       1.730401650743e-05      -1.557361485669e-05       1.000000000000e+00       4.339485441498e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.339485441498e-29 
       9.553605184343e+08       8.281342191292e-16       4.851457943005e-04       1.969225299702e+12       1.403502478273e+04       1.469081513965e-05       1.340850856670e+13       2.800990054452e-04       2.292177429230e+24       2.137540671748e+18       1.167924591798e+19       1.585657034969e+24       3.877848280985e+24       5.884156828488e-08       1.999997505896e+00       1.726784253019e-05      -1.554105827717e-05       1.000000000000e+00       4.452944333811e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.452944333811e-29 
       9.487194820118e+08       8.397686698650e-16       4.885418111371e-04       1.941942967340e+12       1.403502477933e+04       1.479365084269e-05       1.331530145271e+13       2.820596963916e-04       2.229104093916e+24       2.093273498798e+18       1.143737580725e+19       1.542024863836e+24       3.771142488401e+24       5.966823244115e-08       1.999997488437e+00       1.723174417450e-05      -1.550856975705e-05       1.000000000000e+00       4.569369687701e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.569369687701e-29 
