# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02819e-05 to 5.00333 h/Mpc,
# number of wavenumbers equal to 1940
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       5.006930081990e-05      -3.079849039438e-02      -2.338619050556e-02      -2.338620673791e-02      -3.078734943112e-02      -2.338831156763e-02       4.676071941855e-01       4.674700883957e-01 
       5.035835404798e-05      -3.115064681352e-02      -2.365698102175e-02      -2.365699763183e-02      -3.113924766374e-02      -2.365912551747e-02       4.676069622473e-01       4.674698851892e-01 
       5.064907599857e-05      -3.150677738656e-02      -2.393090696080e-02      -2.393092395721e-02      -3.149511414864e-02      -2.393307513529e-02       4.676067280544e-01       4.674696800497e-01 
       5.094147630528e-05      -3.186692592181e-02      -2.420800455979e-02      -2.420802195190e-02      -3.185499229069e-02      -2.421019666089e-02       4.676064902910e-01       4.674694716941e-01 
       5.123556465740e-05      -3.223113617794e-02      -2.448831059344e-02      -2.448832839019e-02      -3.221892609298e-02      -2.449052687066e-02       4.676062500263e-01       4.674692611487e-01 
       5.153135080009e-05      -3.259945304168e-02      -2.477186226726e-02      -2.477188047815e-02      -3.258696002732e-02      -2.477410297271e-02       4.676060082749e-01       4.674690494680e-01 
       5.182884453483e-05      -3.297192101208e-02      -2.505869694313e-02      -2.505871557752e-02      -3.295913864392e-02      -2.506096233084e-02       4.676057609824e-01       4.674688325756e-01 
       5.212805571963e-05      -3.334858611321e-02      -2.534885288767e-02      -2.534887195575e-02      -3.333550758974e-02      -2.535114321453e-02       4.676055128922e-01       4.674686152466e-01 
       5.242899426946e-05      -3.372949398205e-02      -2.564236840417e-02      -2.564238791604e-02      -3.371611243239e-02      -2.564468392906e-02       4.676052611968e-01       4.674683946663e-01 
       5.273167015650e-05      -3.411469095780e-02      -2.593928247475e-02      -2.593930244050e-02      -3.410099951149e-02      -2.594162345865e-02       4.676050074342e-01       4.674681723602e-01 
       5.303609341050e-05      -3.450422392816e-02      -2.623963432832e-02      -2.623965475860e-02      -3.449021536981e-02      -2.624200103481e-02       4.676047494209e-01       4.674679461682e-01 
       5.334227411912e-05      -3.489814037949e-02      -2.654346391407e-02      -2.654348481959e-02      -3.488380737935e-02      -2.654585660891e-02       4.676044897414e-01       4.674677186734e-01 
       5.365022242827e-05      -3.529648792230e-02      -2.685081139927e-02      -2.685083279106e-02      -3.528182307325e-02      -2.685323035059e-02       4.676042266692e-01       4.674674881438e-01 
       5.395994854240e-05      -3.569931513392e-02      -2.716171748047e-02      -2.716173937023e-02      -3.568431054194e-02      -2.716416295916e-02       4.676039595721e-01       4.674672539824e-01 
       5.427146272491e-05      -3.610667052045e-02      -2.747622352579e-02      -2.747624592454e-02      -3.609131862746e-02      -2.747869580423e-02       4.676036913384e-01       4.674670190340e-01 
       5.458477529842e-05      -3.651860356100e-02      -2.779437100478e-02      -2.779439392471e-02      -3.650289616586e-02      -2.779687035853e-02       4.676034183263e-01       4.674667797049e-01 
       5.489989664515e-05      -3.693516395267e-02      -2.811620219258e-02      -2.811622564563e-02      -3.691909293074e-02      -2.811872889911e-02       4.676031424718e-01       4.674665379063e-01 
       5.521683720727e-05      -3.735640213961e-02      -2.844175972709e-02      -2.844178372589e-02      -3.733995900082e-02      -2.844431406663e-02       4.676028635549e-01       4.674662934453e-01 
       5.553560748723e-05      -3.778236898410e-02      -2.877108676374e-02      -2.877111132113e-02      -3.776554501753e-02      -2.877366901886e-02       4.676025817291e-01       4.674660464748e-01 
       5.585621804809e-05      -3.821311532364e-02      -2.910422687484e-02      -2.910425200342e-02      -3.819590200537e-02      -2.910683733000e-02       4.676022958830e-01       4.674657958592e-01 
       5.617867951392e-05      -3.864869343003e-02      -2.944122430134e-02      -2.944125001450e-02      -3.863108170747e-02      -2.944386324387e-02       4.676020074666e-01       4.674655430808e-01 
       5.650300257011e-05      -3.908915554984e-02      -2.978212365463e-02      -2.978214996594e-02      -3.907113621405e-02      -2.978479137418e-02       4.676017156852e-01       4.674652873448e-01 
       5.682919796373e-05      -3.953455453851e-02      -3.012697011521e-02      -3.012699703862e-02      -3.951611818937e-02      -3.012966690390e-02       4.676014206041e-01       4.674650287186e-01 
       5.715727650392e-05      -3.998494382431e-02      -3.047580939249e-02      -3.047583694219e-02      -3.996608084024e-02      -3.047853554481e-02       4.676011223488e-01       4.674647673332e-01 
       5.748724906218e-05      -4.044037721305e-02      -3.082868764466e-02      -3.082871583520e-02      -4.042107778738e-02      -3.083144345756e-02       4.676008198455e-01       4.674645021179e-01 
       5.781912657281e-05      -4.090090935241e-02      -3.118565173843e-02      -3.118568058457e-02      -4.088116341479e-02      -3.118843751121e-02       4.676005146371e-01       4.674642346232e-01 
       5.815292003322e-05      -4.136659517484e-02      -3.154674886518e-02      -3.154677838251e-02      -4.134639234887e-02      -3.154956490000e-02       4.676002050185e-01       4.674639631480e-01 
       5.848864050431e-05      -4.183749030852e-02      -3.191202701646e-02      -3.191205722044e-02      -4.181682010446e-02      -3.191487361753e-02       4.675998930363e-01       4.674636897432e-01 
       5.882629911083e-05      -4.231365053476e-02      -3.228153441183e-02      -3.228156531808e-02      -4.229250229105e-02      -3.228441188564e-02       4.675995759304e-01       4.674634116472e-01 
       5.916590704175e-05      -4.279513294706e-02      -3.265532017204e-02      -3.265535179720e-02      -4.277349552907e-02      -3.265822882813e-02       4.675992559420e-01       4.674631311171e-01 
       5.950747555066e-05      -4.328199461974e-02      -3.303343384664e-02      -3.303346620739e-02      -4.325985680414e-02      -3.303637399670e-02       4.675989332609e-01       4.674628483365e-01 
       5.985101595609e-05      -4.377429319620e-02      -3.341592534769e-02      -3.341595846116e-02      -4.375164338259e-02      -3.341889730597e-02       4.675986051049e-01       4.674625605449e-01 
       6.019653964192e-05      -4.427208712161e-02      -3.380284553784e-02      -3.380287942144e-02      -4.424891357423e-02      -3.380584962094e-02       4.675982739553e-01       4.674622702115e-01 
       6.054405805776e-05      -4.477543549102e-02      -3.419424564852e-02      -3.419428032060e-02      -4.475172596862e-02      -3.419728217601e-02       4.675979391839e-01       4.674619767271e-01 
       6.089358271931e-05      -4.528439725349e-02      -3.459017749833e-02      -3.459021297641e-02      -4.526013971564e-02      -3.459324679115e-02       4.675976001233e-01       4.674616794093e-01 
       6.124512520875e-05      -4.579903306129e-02      -3.499069366525e-02      -3.499072996854e-02      -4.577421474424e-02      -3.499379604796e-02       4.675972582426e-01       4.674613797478e-01 
       6.159869717513e-05      -4.631940312299e-02      -3.539584702570e-02      -3.539588417324e-02      -4.629401115656e-02      -3.539898282478e-02       4.675969108647e-01       4.674610750697e-01 
       6.195431033475e-05      -4.684556925699e-02      -3.580569149451e-02      -3.580572950631e-02      -4.681959020014e-02      -3.580886103943e-02       4.675965609561e-01       4.674607683559e-01 
       6.231197647154e-05      -4.737759254905e-02      -3.622028114792e-02      -3.622032004366e-02      -4.735101307825e-02      -3.622348476989e-02       4.675962054436e-01       4.674604565196e-01 
       6.267170743747e-05      -4.791553599079e-02      -3.663967119281e-02      -3.663971099318e-02      -4.788834226732e-02      -3.664290922603e-02       4.675958477813e-01       4.674601430273e-01 
       6.303351515293e-05      -4.845946231260e-02      -3.706391696728e-02      -3.706395769329e-02      -4.843164015999e-02      -3.706718974830e-02       4.675954848739e-01       4.674598247930e-01 
       6.339741160713e-05      -4.900943501262e-02      -3.749307474845e-02      -3.749311642126e-02      -4.898097013903e-02      -3.749638261597e-02       4.675951174863e-01       4.674595025799e-01 
       6.376340885849e-05      -4.956551870388e-02      -3.792720146244e-02      -3.792724410435e-02      -4.953639618349e-02      -3.793054475821e-02       4.675947463006e-01       4.674591770841e-01 
       6.413151903503e-05      -5.012777833003e-02      -3.836635462141e-02      -3.836639825546e-02      -5.009798278475e-02      -3.836973368988e-02       4.675943710889e-01       4.674588480872e-01 
       6.450175433482e-05      -5.069627858093e-02      -3.881059229340e-02      -3.881063694188e-02      -5.066579488661e-02      -3.881400748030e-02       4.675939903366e-01       4.674585140617e-01 
       6.487412702632e-05      -5.127108607571e-02      -3.925997354480e-02      -3.926001923116e-02      -5.123989849209e-02      -3.926342519891e-02       4.675936064303e-01       4.674581774079e-01 
       6.524864944882e-05      -5.185226768443e-02      -3.971455777575e-02      -3.971460452454e-02      -5.182035974918e-02      -3.971804624881e-02       4.675932175433e-01       4.674578363168e-01 
       6.562533401287e-05      -5.243989039119e-02      -4.017440529568e-02      -4.017445313156e-02      -5.240724571602e-02      -4.017793094140e-02       4.675928245442e-01       4.674574916475e-01 
       6.600419320064e-05      -5.303402249446e-02      -4.063957695826e-02      -4.063962590665e-02      -5.300062388737e-02      -4.064314013305e-02       4.675924264235e-01       4.674571424151e-01 
       6.638523956636e-05      -5.363473230076e-02      -4.111013449878e-02      -4.111018458535e-02      -5.360056258949e-02      -4.111373556110e-02       4.675920242958e-01       4.674567897213e-01 
       6.676848573676e-05      -5.424208905155e-02      -4.158614029348e-02      -4.158619154419e-02      -5.420713070674e-02      -4.158977960396e-02       4.675916183650e-01       4.674564337781e-01 
       6.715394441145e-05      -5.485616282983e-02      -4.206765725003e-02      -4.206770969242e-02      -5.482039750766e-02      -4.207133517255e-02       4.675912067102e-01       4.674560726821e-01 
       6.754162836336e-05      -5.547702423000e-02      -4.255474930933e-02      -4.255480297134e-02      -5.544043329718e-02      -4.255846620997e-02       4.675907908360e-01       4.674557079394e-01 
       6.793155043914e-05      -5.610474408197e-02      -4.304748089397e-02      -4.304753580370e-02      -5.606730868283e-02      -4.305123714074e-02       4.675903693888e-01       4.674553381986e-01 
       6.832372355963e-05      -5.673939416423e-02      -4.354591743403e-02      -4.354597361977e-02      -5.670109523738e-02      -4.354971339688e-02       4.675899438756e-01       4.674549649669e-01 
       6.871816072025e-05      -5.738104771588e-02      -4.405012478235e-02      -4.405018227493e-02      -5.734186480055e-02      -4.405396083528e-02       4.675895121510e-01       4.674545861307e-01 
       6.911487499145e-05      -5.802977722657e-02      -4.456016995916e-02      -4.456022878832e-02      -5.798969034782e-02      -4.456404647688e-02       4.675890764663e-01       4.674542039224e-01 
       6.951387951914e-05      -5.868565650041e-02      -4.507612052523e-02      -4.507618072150e-02      -5.864464522042e-02      -4.508003788484e-02       4.675886365203e-01       4.674538180475e-01 
       6.991518752510e-05      -5.934876059982e-02      -4.559804470692e-02      -4.559810630284e-02      -5.930680327365e-02      -4.560200328898e-02       4.675881907953e-01       4.674534270138e-01 
       7.031881230746e-05      -6.001916423498e-02      -4.612601175649e-02      -4.612607478428e-02      -5.997623933479e-02      -4.613001194287e-02       4.675877402692e-01       4.674530317921e-01 
       7.072476724111e-05      -6.069694353616e-02      -4.666009143832e-02      -4.666015593160e-02      -6.065302850547e-02      -4.666413361375e-02       4.675872829366e-01       4.674526303975e-01 
       7.113306577818e-05      -6.138217477714e-02      -4.720035479765e-02      -4.720042079014e-02      -6.133724718737e-02      -4.720443934843e-02       4.675868216037e-01       4.674522256242e-01 
       7.154372144843e-05      -6.207493508642e-02      -4.774687342744e-02      -4.774694095323e-02      -6.202897209835e-02      -4.775100074173e-02       4.675863562557e-01       4.674518174625e-01 
       7.195674785973e-05      -6.277530306905e-02      -4.829971935869e-02      -4.829978845491e-02      -6.272828011956e-02      -4.830388982884e-02       4.675858830690e-01       4.674514021275e-01 
       7.237215869852e-05      -6.348335633919e-02      -4.885896629277e-02      -4.885903699458e-02      -6.343524990416e-02      -4.886318031072e-02       4.675854064259e-01       4.674509839663e-01 
       7.278996773026e-05      -6.419917534470e-02      -4.942468804007e-02      -4.942476038581e-02      -6.414995982945e-02      -4.942894600206e-02       4.675849234268e-01       4.674505601283e-01 
       7.321018879986e-05      -6.492283863467e-02      -4.999695963041e-02      -4.999703365715e-02      -6.487248941144e-02      -5.000126193273e-02       4.675844347895e-01       4.674501312950e-01 
       7.363283583217e-05      -6.565442817054e-02      -5.057585692561e-02      -5.057593267298e-02      -6.560291883171e-02      -5.058020396823e-02       4.675839407706e-01       4.674496977645e-01 
       7.405792283243e-05      -6.639402497697e-02      -5.116145655417e-02      -5.116153406226e-02      -6.634132881010e-02      -5.116584873864e-02       4.675834406493e-01       4.674492588156e-01 
       7.448546388672e-05      -6.714171045087e-02      -5.175383614152e-02      -5.175391545021e-02      -6.708780088894e-02      -5.175827387031e-02       4.675829347336e-01       4.674488147453e-01 
       7.491547316245e-05      -6.789756899763e-02      -5.235307427407e-02      -5.235315542664e-02      -6.784241742016e-02      -5.235755795390e-02       4.675824238202e-01       4.674483663893e-01 
       7.534796490882e-05      -6.866168284739e-02      -5.295925024271e-02      -5.295933328138e-02      -6.860526116163e-02      -5.296378028031e-02       4.675819069310e-01       4.674479127528e-01 
       7.578295345729e-05      -6.943413632505e-02      -5.357244430526e-02      -5.357252927358e-02      -6.937641564623e-02      -5.357702110954e-02       4.675813835149e-01       4.674474532937e-01 
       7.622045322206e-05      -7.021501445432e-02      -5.419273779006e-02      -5.419282473213e-02      -7.015596530543e-02      -5.419736177136e-02       4.675808542580e-01       4.674469887087e-01 
       7.666047870053e-05      -7.100440399458e-02      -5.482021296976e-02      -5.482030193266e-02      -7.094399528473e-02      -5.482488454202e-02       4.675803198390e-01       4.674465196994e-01 
       7.710304447381e-05      -7.180239026651e-02      -5.545495273399e-02      -5.545504376466e-02      -7.174059097066e-02      -5.545967231170e-02       4.675797781163e-01       4.674460441182e-01 
       7.754816520718e-05      -7.260905990837e-02      -5.609704136015e-02      -5.609713450504e-02      -7.254583903256e-02      -5.610180935808e-02       4.675792305837e-01       4.674455634538e-01 
       7.799585565059e-05      -7.342450281486e-02      -5.674656388177e-02      -5.674665919207e-02      -7.335982662691e-02      -5.675138071971e-02       4.675786768165e-01       4.674450773247e-01 
       7.844613063914e-05      -7.424880551802e-02      -5.740360635024e-02      -5.740370387486e-02      -7.418264156932e-02      -5.740847244635e-02       4.675781167722e-01       4.674445856622e-01 
       7.889900509356e-05      -7.508205852415e-02      -5.806825579243e-02      -5.806835558329e-02      -7.501437242595e-02      -5.807317156815e-02       4.675775501660e-01       4.674440882100e-01 
       7.935449402074e-05      -7.592435137225e-02      -5.874060032197e-02      -5.874070243129e-02      -7.585510859299e-02      -5.874556619939e-02       4.675769773947e-01       4.674435853615e-01 
       7.981261251419e-05      -7.677577441189e-02      -5.942072894032e-02      -5.942083342089e-02      -7.670493997094e-02      -5.942574534232e-02       4.675763977967e-01       4.674430764583e-01 
       8.027337575457e-05      -7.763642101600e-02      -6.010873185598e-02      -6.010883876478e-02      -7.756395747327e-02      -6.011379920956e-02       4.675758120655e-01       4.674425622293e-01 
       8.073679901017e-05      -7.850638148238e-02      -6.080470001152e-02      -6.080480940359e-02      -7.843225227561e-02      -6.080981874197e-02       4.675752185444e-01       4.674420410000e-01 
       8.120289763741e-05      -7.938574960758e-02      -6.150872580584e-02      -6.150883773868e-02      -7.930991683317e-02      -6.151389634074e-02       4.675746186733e-01       4.674415142275e-01 
       8.167168708139e-05      -8.027462014094e-02      -6.222090246017e-02      -6.222101699438e-02      -8.019704400087e-02      -6.222612522991e-02       4.675740119668e-01       4.674409814493e-01 
       8.214318287637e-05      -8.117308607349e-02      -6.294132429631e-02      -6.294144149108e-02      -8.109372740673e-02      -6.294659972979e-02       4.675733981513e-01       4.674404423771e-01 
       8.261740064628e-05      -8.208124334173e-02      -6.367008687732e-02      -6.367020679403e-02      -8.200006151492e-02      -6.367541540521e-02       4.675727780369e-01       4.674398978397e-01 
       8.309435610525e-05      -8.299918797369e-02      -6.440728655135e-02      -6.440740925397e-02      -8.291614122396e-02      -6.441266860624e-02       4.675721500816e-01       4.674393463056e-01 
       8.357406505814e-05      -8.392701602508e-02      -6.515302113166e-02      -6.515314668321e-02      -8.384206253761e-02      -6.515845714486e-02       4.675715153028e-01       4.674387887899e-01 
       8.405654340103e-05      -8.486482702690e-02      -6.590738931490e-02      -6.590751778404e-02      -8.477792189715e-02      -6.591287972228e-02       4.675708728951e-01       4.674382245274e-01 
       8.454180712179e-05      -8.581271624796e-02      -6.667049112661e-02      -6.667062257811e-02      -8.572381667523e-02      -6.667603635970e-02       4.675702234503e-01       4.674376540732e-01 
       8.502987230059e-05      -8.677078507339e-02      -6.744242758561e-02      -6.744256209005e-02      -8.667984480604e-02      -6.744802808048e-02       4.675695663237e-01       4.674370768285e-01 
       8.552075511041e-05      -8.773913366282e-02      -6.822330098704e-02      -6.822343861717e-02      -8.764610506415e-02      -6.822895718081e-02       4.675689016540e-01       4.674364929442e-01 
       8.601447181762e-05      -8.871785977274e-02      -6.901321485266e-02      -6.901335567791e-02      -8.862269701001e-02      -6.901892717824e-02       4.675682299029e-01       4.674359028540e-01 
       8.651103878248e-05      -8.970706643558e-02      -6.981227366104e-02      -6.981241775611e-02      -8.960972060931e-02      -6.981804255496e-02       4.675675498398e-01       4.674353053644e-01 
       8.701047245972e-05      -9.070685672790e-02      -7.062058338096e-02      -7.062073082372e-02      -9.060727693371e-02      -7.062640928135e-02       4.675668621455e-01       4.674347011738e-01 
       8.751278939904e-05      -9.171733038131e-02      -7.143825113589e-02      -7.143840200067e-02      -9.161546769503e-02      -7.144413447605e-02       4.675661670509e-01       4.674340904879e-01 
       8.801800624570e-05      -9.273859397484e-02      -7.226538503767e-02      -7.226553940666e-02      -9.263439496071e-02      -7.227132625649e-02       4.675654630902e-01       4.674334718902e-01 
       8.852613974104e-05      -9.377075074753e-02      -7.310209487651e-02      -7.310225283069e-02      -9.366416215249e-02      -7.310809441002e-02       4.675647516038e-01       4.674328467164e-01 
       8.903720672307e-05      -9.481390390215e-02      -7.394849132913e-02      -7.394865294944e-02      -9.470487279612e-02      -7.395454961126e-02       4.675640314856e-01       4.674322138514e-01 
       8.955122412698e-05      -9.586816241856e-02      -7.480468667970e-02      -7.480485205384e-02      -9.575663166871e-02      -7.481080414855e-02       4.675633036423e-01       4.674315742449e-01 
       9.006820898575e-05      -9.693362960835e-02      -7.567079429170e-02      -7.567096350423e-02      -9.681954391900e-02      -7.567697138015e-02       4.675625676527e-01       4.674309274516e-01 
       9.058817843067e-05      -9.801041445168e-02      -7.654692885589e-02      -7.654710199614e-02      -9.789371545126e-02      -7.655316599877e-02       4.675618231561e-01       4.674302731462e-01 
       9.111114969197e-05      -9.909862553852e-02      -7.743320640317e-02      -7.743338356440e-02      -9.897925290445e-02      -7.743950403626e-02       4.675610698924e-01       4.674296110783e-01 
       9.163714009930e-05      -1.001983706286e-01      -7.832974439293e-02      -7.832992566735e-02      -1.000762637079e-01      -7.833610294835e-02       4.675603081172e-01       4.674289415084e-01 
       9.216616708239e-05      -1.013097578564e-01      -7.923666159074e-02      -7.923684707225e-02      -1.011848559317e-01      -7.924308149895e-02       4.675595377936e-01       4.674282643940e-01 
       9.269824817159e-05      -1.024328997417e-01      -8.015407808392e-02      -8.015426787121e-02      -1.023051383122e-01      -8.016055977681e-02       4.675587585154e-01       4.674275793663e-01 
       9.323340099843e-05      -1.035679059898e-01      -8.108211543258e-02      -8.108230962542e-02      -1.034372203576e-01      -8.108865933954e-02       4.675579704201e-01       4.674268865602e-01 
       9.377164329626e-05      -1.047148874234e-01      -8.202089651702e-02      -8.202109521568e-02      -1.045812121529e-01      -8.202750306432e-02       4.675571731222e-01       4.674261855956e-01 
       9.431299290079e-05      -1.058739589890e-01      -8.297054571580e-02      -8.297074902806e-02      -1.057372245921e-01      -8.297721533284e-02       4.675563666723e-01       4.674254765546e-01 
       9.485746775069e-05      -1.070452309688e-01      -8.393118881766e-02      -8.393139684822e-02      -1.069053692214e-01      -8.393792192699e-02       4.675555509700e-01       4.674247593256e-01 
       9.540508588820e-05      -1.082288175638e-01      -8.490295313160e-02      -8.490316598843e-02      -1.080857583134e-01      -8.490975015455e-02       4.675547262654e-01       4.674240341745e-01 
       9.595586545972e-05      -1.094248346649e-01      -8.588596728977e-02      -8.588618508636e-02      -1.092785046479e-01      -8.589282864827e-02       4.675538919717e-01       4.674233005358e-01 
       9.650982471640e-05      -1.106333974610e-01      -8.688036152745e-02      -8.688058437969e-02      -1.104837218228e-01      -8.688728764098e-02       4.675530481419e-01       4.674225584734e-01 
       9.706698201478e-05      -1.118546204376e-01      -8.788626763319e-02      -8.788649565688e-02      -1.117015241446e-01      -8.789325891620e-02       4.675521950791e-01       4.674218082916e-01 
       9.762735581734e-05      -1.130886197143e-01      -8.890381863291e-02      -8.890405194691e-02      -1.129320261951e-01      -8.891087549742e-02       4.675513315623e-01       4.674210487813e-01 
       9.819096469316e-05      -1.143355147232e-01      -8.993314948519e-02      -8.993338821367e-02      -1.141753437506e-01      -8.994027234280e-02       4.675504584235e-01       4.674202807989e-01 
       9.875782731854e-05      -1.155954211045e-01      -9.097439651822e-02      -9.097464078427e-02      -1.154315929360e-01      -9.098158577378e-02       4.675495755133e-01       4.674195041901e-01 
       9.932796247756e-05      -1.168684592152e-01      -9.202769758144e-02      -9.202794751414e-02      -1.167008904873e-01      -9.203495363942e-02       4.675486823720e-01       4.674187185226e-01 
       9.990138906278e-05      -1.181547480876e-01      -9.309319224820e-02      -9.309344798075e-02      -1.179833538622e-01      -9.310051551046e-02       4.675477792306e-01       4.674179240329e-01 
       1.004781260758e-04      -1.194544066765e-01      -9.417102156073e-02      -9.417128322611e-02      -1.192791010158e-01      -9.417841242256e-02       4.675468655539e-01       4.674171201954e-01 
       1.010581926279e-04      -1.207675569272e-01      -9.526132830157e-02      -9.526159603770e-02      -1.205882506241e-01      -9.526878715605e-02       4.675459413533e-01       4.674163070429e-01 
       1.016416079408e-04      -1.220943176900e-01      -9.636425701858e-02      -9.636453096416e-02      -1.219109221052e-01      -9.637178425221e-02       4.675450072259e-01       4.674154851662e-01 
       1.022283913471e-04      -1.234348125610e-01      -9.747995356353e-02      -9.748023386274e-02      -1.232472349909e-01      -9.748754956057e-02       4.675440619300e-01       4.674146533516e-01 
       1.028185622909e-04      -1.247891639482e-01      -9.860856584796e-02      -9.860885264883e-02      -1.245973099156e-01      -9.861623098840e-02       4.675431060575e-01       4.674138122009e-01 
       1.034121403287e-04      -1.261574950966e-01      -9.975024323348e-02      -9.975053668688e-02      -1.259612676623e-01      -9.975797789198e-02       4.675421389278e-01       4.674129610467e-01 
       1.040091451300e-04      -1.275399276080e-01      -1.009051370580e-01      -1.009054373149e-01      -1.273392299841e-01      -1.009129416008e-01       4.675411610594e-01       4.674121004103e-01 
       1.046095964776e-04      -1.289365897827e-01      -1.020734002252e-01      -1.020737074470e-01      -1.287313188839e-01      -1.020812750197e-01       4.675401720700e-01       4.674112299417e-01 
       1.052135142686e-04      -1.303476025906e-01      -1.032551874606e-01      -1.032555018062e-01      -1.301376569991e-01      -1.032631328624e-01       4.675391718591e-01       4.674103495362e-01 
       1.058209185151e-04      -1.317730943004e-01      -1.044506552659e-01      -1.044509769023e-01      -1.315583674519e-01      -1.044586716289e-01       4.675381602321e-01       4.674094590232e-01 
       1.064318293446e-04      -1.332131885416e-01      -1.056599619712e-01      -1.056602910647e-01      -1.329935739130e-01      -1.056680496389e-01       4.675371370947e-01       4.674085583114e-01 
       1.070462670008e-04      -1.346680124289e-01      -1.068832677318e-01      -1.068836044547e-01      -1.344434005312e-01      -1.068914270428e-01       4.675361023264e-01       4.674076472977e-01 
       1.076642518443e-04      -1.361376935989e-01      -1.081207345383e-01      -1.081210790676e-01      -1.359079719249e-01      -1.081289658251e-01       4.675350557215e-01       4.674067257924e-01 
       1.082858043533e-04      -1.376223610676e-01      -1.093725263597e-01      -1.093728788785e-01      -1.373874133378e-01      -1.093808299494e-01       4.675339975150e-01       4.674057940472e-01 
       1.089109451240e-04      -1.391221388458e-01      -1.106388087247e-01      -1.106391694136e-01      -1.388818499506e-01      -1.106471849308e-01       4.675329265309e-01       4.674048508866e-01 
       1.095396948718e-04      -1.406371594572e-01      -1.119197496107e-01      -1.119201186609e-01      -1.403914081775e-01      -1.119281987446e-01       4.675318438336e-01       4.674038974032e-01 
       1.101720744314e-04      -1.421675506241e-01      -1.132155185297e-01      -1.132158961349e-01      -1.419162142671e-01      -1.132240408928e-01       4.675307487731e-01       4.674029329548e-01 
       1.108081047582e-04      -1.437134426682e-01      -1.145262870819e-01      -1.145266734418e-01      -1.434563950401e-01      -1.145348829687e-01       4.675296412346e-01       4.674019574440e-01 
       1.114478069280e-04      -1.452749631583e-01      -1.158522289098e-01      -1.158526242232e-01      -1.450120777744e-01      -1.158608986005e-01       4.675285213284e-01       4.674009709853e-01 
       1.120912021388e-04      -1.468522431692e-01      -1.171935194465e-01      -1.171939239201e-01      -1.465833898985e-01      -1.172022632152e-01       4.675273883041e-01       4.673999728480e-01 
       1.127383117107e-04      -1.484454156957e-01      -1.185503364740e-01      -1.185507503214e-01      -1.481704595038e-01      -1.185591545871e-01       4.675262426646e-01       4.673989635543e-01 
       1.133891570869e-04      -1.500546109018e-01      -1.199228596089e-01      -1.199232830488e-01      -1.497734148112e-01      -1.199317523226e-01       4.675250840586e-01       4.673979427650e-01 
       1.140437598345e-04      -1.516799577920e-01      -1.213112705924e-01      -1.213117038408e-01      -1.513923843645e-01      -1.213202381459e-01       4.675239122863e-01       4.673969102854e-01 
       1.147021416450e-04      -1.533215928129e-01      -1.227157531882e-01      -1.227161964773e-01      -1.530274969051e-01      -1.227247958196e-01       4.675227268806e-01       4.673958656794e-01 
       1.153643243352e-04      -1.549796463684e-01      -1.241364935037e-01      -1.241369470651e-01      -1.546788817497e-01      -1.241456114347e-01       4.675215281816e-01       4.673948092951e-01 
       1.160303298477e-04      -1.566542465666e-01      -1.255736797160e-01      -1.255741437811e-01      -1.563466683342e-01      -1.255828731513e-01       4.675203162290e-01       4.673937411712e-01 
       1.167001802520e-04      -1.583455340263e-01      -1.270275018742e-01      -1.270279766926e-01      -1.580309859326e-01      -1.270367710181e-01       4.675190899115e-01       4.673926602390e-01 
       1.173738977449e-04      -1.600536363530e-01      -1.284981527422e-01      -1.284986385591e-01      -1.597319646676e-01      -1.285074977772e-01       4.675178500431e-01       4.673915673080e-01 
       1.180515046514e-04      -1.617786872952e-01      -1.299858270553e-01      -1.299863241216e-01      -1.614497345481e-01      -1.299952481508e-01       4.675165964699e-01       4.673904622415e-01 
       1.187330234252e-04      -1.635208241179e-01      -1.314907214714e-01      -1.314912300516e-01      -1.631844252262e-01      -1.315002187905e-01       4.675153278740e-01       4.673893437495e-01 
       1.194184766498e-04      -1.652801793751e-01      -1.330130356280e-01      -1.330135559906e-01      -1.649361675462e-01      -1.330226093175e-01       4.675140454522e-01       4.673882130372e-01 
       1.201078870391e-04      -1.670568837089e-01      -1.345529709078e-01      -1.345535033201e-01      -1.667050915139e-01      -1.345626210937e-01       4.675127483906e-01       4.673870692996e-01 
       1.208012774379e-04      -1.688510741402e-01      -1.361107312822e-01      -1.361112760255e-01      -1.684913277447e-01      -1.361204580822e-01       4.675114368057e-01       4.673859126750e-01 
       1.214986708233e-04      -1.706628821732e-01      -1.376865227753e-01      -1.376870801282e-01      -1.702950062938e-01      -1.376963262834e-01       4.675101097302e-01       4.673847422071e-01 
       1.222000903046e-04      -1.724924458070e-01      -1.392805543462e-01      -1.392811246040e-01      -1.721162581511e-01      -1.392904346495e-01       4.675087681233e-01       4.673835588784e-01 
       1.229055591247e-04      -1.743398969138e-01      -1.408930369003e-01      -1.408936203593e-01      -1.739552135523e-01      -1.409029940639e-01       4.675074113128e-01       4.673823620264e-01 
