# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.05469e-05 to 1.07987 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       3.044437879424e-01       4.872614802147e-03      -2.451682958341e+04      -2.464747602179e+04      -4.090382682164e+02       4.995823143270e-03      -7.966203250821e+03       1.434455356624e-02       1.434455356624e-02      -2.927134670063e+00      -3.914451702340e-04      -5.660595135433e-01      -2.927134626751e+00      -1.031980719380e-01 
       3.147302439771e-01       4.679683432172e-03      -2.507726581408e+04      -2.520493647716e+04      -4.133415856789e+02       4.797570162549e-03      -8.143260347253e+03       1.372054145001e-02       1.372054145001e-02      -2.993149872309e+00      -3.880390517163e-04      -6.134490400675e-01      -2.993149830862e+00      -1.117756076927e-01 
       3.254001294550e-01       4.487868199384e-03      -2.561281646386e+04      -2.573957281018e+04      -4.167612656266e+02       4.600480456288e-03      -8.312487927103e+03       1.310223762631e-02       1.310223762631e-02      -3.056375869382e+00      -3.897166088013e-04      -6.636436686694e-01      -3.056375829783e+00      -1.208593898928e-01 
       3.364777029790e-01       4.285842198987e-03      -2.604602857391e+04      -2.617657720358e+04      -4.180925737455e+02       4.392936888534e-03      -8.449586117647e+03       1.245583200118e-02       1.245583200118e-02      -3.107898228654e+00      -4.006861748843e-04      -7.146888686519e-01      -3.107898190989e+00      -1.300941760764e-01 
       3.479907043535e-01       4.081308256892e-03      -2.641307260758e+04      -2.655008461155e+04      -4.178922981608e+02       4.182847552529e-03      -8.565687856132e+03       1.180529500394e-02       1.180529500394e-02      -3.151788359670e+00      -4.160927566982e-04      -7.673251788837e-01      -3.151788323953e+00      -1.396143710975e-01 
       3.599710557654e-01       3.889904090431e-03      -2.681522581023e+04      -2.695678350626e+04      -4.176953813732e+02       3.986237344393e-03      -8.692241755258e+03       1.119557797258e-02       1.119557797258e-02      -3.199628918189e+00      -4.268663575123e-04      -8.244270234727e-01      -3.199628884297e+00      -1.499415559792e-01 
       3.724557418340e-01       3.718621542377e-03      -2.731665840894e+04      -2.745879240116e+04      -4.183769920371e+02       3.810269744066e-03      -8.849332696472e+03       1.064660302015e-02       1.064660302015e-02      -3.258823826587e+00      -4.300254445441e-04      -8.883809409567e-01      -3.258823794337e+00      -1.615086485564e-01 
       3.854879280835e-01       3.557808555641e-03      -2.786170944460e+04      -2.800324309482e+04      -4.190290208748e+02       3.645050808238e-03      -9.019703889107e+03       1.013026020394e-02       1.013026020394e-02      -3.323036771303e+00      -4.318015741452e-04      -9.581468947469e-01      -3.323036740598e+00      -1.741266135737e-01 
       3.991184015613e-01       3.395775031965e-03      -2.836046006895e+04      -2.850417373935e+04      -4.182910576542e+02       3.478603688038e-03      -9.175404474783e+03       9.613280168227e-03       9.613280168227e-03      -3.381978474534e+00      -4.395334104880e-04      -1.031117977510e+00      -3.381978445377e+00      -1.873223691702e-01 
       4.134074532333e-01       3.232509725035e-03      -2.880493306336e+04      -2.895342955536e+04      -4.160352767811e+02       3.310914908146e-03      -9.313810431976e+03       9.095376351335e-03       9.095376351335e-03      -3.434699917317e+00      -4.519292933797e-04      -1.107039558477e+00      -3.434699889711e+00      -2.010494703235e-01 
       4.284273762541e-01       3.076705173469e-03      -2.927641036392e+04      -2.942856217949e+04      -4.133349840285e+02       3.150894189626e-03      -9.460039813214e+03       8.601781755516e-03       8.601781755516e-03      -3.490452604425e+00      -4.615424741398e-04      -1.189054114127e+00      -3.490452578297e+00      -2.158773561054e-01 
       4.442658386849e-01       2.931173611315e-03      -2.981332863497e+04      -2.996666767636e+04      -4.106160599662e+02       3.001416789682e-03      -9.626025965231e+03       8.139750106425e-03       8.139750106425e-03      -3.553671684321e+00      -4.666523215859e-04      -1.279307661461e+00      -3.553671659577e+00      -2.321947223632e-01 
       4.610305234714e-01       2.790036861773e-03      -3.036716155032e+04      -3.052218289736e+04      -4.071177813593e+02       2.856461435233e-03      -9.796884764666e+03       7.692695160402e-03       7.692695160402e-03      -3.618888681505e+00      -4.734094078158e-04      -1.376607807902e+00      -3.618888658100e+00      -2.497852921960e-01 
       4.788556477436e-01       2.648315732485e-03      -3.088915876904e+04      -3.104799574702e+04      -4.020971933258e+02       2.710934538421e-03      -9.957324929187e+03       7.247418386074e-03       7.247418386074e-03      -3.680454353250e+00      -4.843070436973e-04      -1.479326344597e+00      -3.680454331180e+00      -2.683535750324e-01 
       4.979113425807e-01       2.510203811681e-03      -3.143050678684e+04      -3.159272500938e+04      -3.960989843301e+02       2.569124570910e-03      -1.012301638778e+04       6.814841850444e-03       6.814841850444e-03      -3.744207874158e+00      -4.940121639511e-04      -1.590296171063e+00      -3.744207853384e+00      -2.884122848661e-01 
       5.184175172658e-01       2.377368640053e-03      -3.203093859693e+04      -3.219526893438e+04      -3.894206046724e+02       2.432744010679e-03      -1.030634208927e+04       6.400222886371e-03       6.400222886371e-03      -3.814726221628e+00      -5.016889029454e-04      -1.712444079347e+00      -3.814726202099e+00      -3.104912541142e-01 
       5.406649957187e-01       2.244931016533e-03      -3.263712606099e+04      -3.280472625173e+04      -3.812132343362e+02       2.296793465513e-03      -1.049071746247e+04       5.989610269284e-03       5.989610269284e-03      -3.885948355165e+00      -5.119970544123e-04      -1.844257074586e+00      -3.885948336869e+00      -3.343159379844e-01 
       5.650489129258e-01       2.113070928986e-03      -3.326875976079e+04      -3.344001118078e+04      -3.714486907609e+02       2.161459928479e-03      -1.068206270890e+04       5.583839348289e-03       5.583839348289e-03      -3.960101961572e+00      -5.230444921593e-04      -1.988013481919e+00      -3.960101944494e+00      -3.602981922628e-01 
       5.921237302023e-01       1.982236140785e-03      -3.396038859894e+04      -3.413476425611e+04      -3.601445836243e+02       2.027203058797e-03      -1.089093119038e+04       5.184298025710e-03       5.184298025710e-03      -4.041156469361e+00      -5.335007373795e-04      -2.147503676271e+00      -4.041156453485e+00      -3.891235227161e-01 
       6.226984148528e-01       1.849227400801e-03      -3.469384482750e+04      -3.487225740028e+04      -3.466210253682e+02       1.890751328704e-03      -1.111156580624e+04       4.782661228186e-03       4.782661228186e-03      -4.127068689901e+00      -5.461518181385e-04      -2.324056507998e+00      -4.127068675235e+00      -4.210315678111e-01 
       6.580109005718e-01       1.713369848852e-03      -3.551032646590e+04      -3.569278012611e+04      -3.306013640562e+02       1.751417089607e-03      -1.135639230114e+04       4.377479150430e-03       4.377479150430e-03      -4.222572848696e+00      -5.593694509308e-04      -2.523480379081e+00      -4.222572835251e+00      -4.570724216150e-01 
       7.000702960965e-01       1.571378780133e-03      -3.642657399702e+04      -3.661384214744e+04      -3.112301537968e+02       1.605844194342e-03      -1.163024894878e+04       3.960550759514e-03       3.960550759514e-03      -4.329669542732e+00      -5.749378019882e-04      -2.751547423191e+00      -4.329669530547e+00      -4.982891848417e-01 
       7.523819259336e-01       1.419502492239e-03      -3.750252757765e+04      -3.769530971066e+04      -2.874852653230e+02       1.450207684700e-03      -1.195111726059e+04       3.523560008604e-03       3.523560008604e-03      -4.455296653875e+00      -5.931399015118e-04      -3.019101869064e+00      -4.455296643012e+00      -5.466421838830e-01 
       8.216066230550e-01       1.251257439306e-03      -3.882447494062e+04      -3.902407388290e+04      -2.576841025980e+02       1.277897772054e-03      -1.234492473297e+04       3.052182193834e-03       3.052182193834e-03      -4.609521215779e+00      -6.159639458936e-04      -3.341866501406e+00      -4.609521206348e+00      -6.049738510180e-01 
       9.214764200036e-01       1.057511123259e-03      -4.056121328702e+04      -4.076977921974e+04      -2.197443493647e+02       1.079620433383e-03      -1.286313503139e+04       2.528297902350e-03       2.528297902350e-03      -4.812073910380e+00      -6.467414519160e-04      -3.744017842756e+00      -4.812073902547e+00      -6.776563200584e-01 
       1.079867662857e+00       8.317013460496e-04      -4.298785550643e+04      -4.320897851107e+04      -1.734116545532e+02       8.487481463195e-04      -1.359180089962e+04       1.945296461371e-03       1.945296461371e-03      -5.095340070538e+00      -6.916731671307e-04      -4.250779098611e+00      -5.095340064493e+00      -7.692551406563e-01 
