# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.05469e-05 to 1.07987 h/Mpc,
# number of wavenumbers equal to 112
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       3.147302439771e-01       5.997186362135e-03      -2.499678620240e+04      -2.512445540533e+04       3.105102052947e-03       6.113552893603e-03      -7.833822406253e+03       1.319917500203e-02       1.319917500203e-02      -2.954556758537e+00      -3.878458218783e-04      -2.954522352481e+00      -2.954556717164e+00      -5.344739996283e-01 
       3.254001294550e-01       5.729573444329e-03      -2.553119388349e+04      -2.565794878936e+04       2.956430063525e-03       5.840747942165e-03      -8.000341165937e+03       1.261023197393e-02       1.261023197393e-02      -3.017358869228e+00      -3.895328909229e-04      -3.017371482771e+00      -3.017358829700e+00      -5.458425795404e-01 
       3.364777029790e-01       5.449617872932e-03      -2.596379111005e+04      -2.609433924846e+04       2.824779419724e-03       5.555359904731e-03      -8.136332068835e+03       1.199405635156e-02       1.199405635156e-02      -3.068648873974e+00      -4.005286735429e-04      -3.068612703175e+00      -3.068648836378e+00      -5.551126884959e-01 
       3.479907043535e-01       5.167725854937e-03      -2.633044054470e+04      -2.646745114535e+04       2.678891058770e-03       5.267997454789e-03      -8.252448296041e+03       1.137358865407e-02       1.137358865407e-02      -3.112443976296e+00      -4.158990113809e-04      -3.112418746862e+00      -3.112443940645e+00      -5.630384306061e-01 
       3.599710557654e-01       4.903536088357e-03      -2.673212828117e+04      -2.687368527319e+04       2.538366892876e-03       4.998681213335e-03      -8.378992681018e+03       1.079211662072e-02       1.079211662072e-02      -3.160171272336e+00      -4.266715538873e-04      -3.160138723651e+00      -3.160171238508e+00      -5.716715625076e-01 
       3.724557418340e-01       4.665804365576e-03      -2.723289786005e+04      -2.737503115182e+04       2.423247985423e-03       4.756337042425e-03      -8.535407955379e+03       1.026892328584e-02       1.026892328584e-02      -3.219163077170e+00      -4.298381061864e-04      -3.219159496774e+00      -3.219163044982e+00      -5.823478484085e-01 
       3.854879280835e-01       4.442249451820e-03      -2.777725420308e+04      -2.791878605218e+04       2.281983825029e-03       4.528444844472e-03      -8.705113672731e+03       9.776937699685e-03       9.776937699685e-03      -3.283167095996e+00      -4.315923299486e-04      -3.283163830939e+00      -3.283167065350e+00      -5.939254093295e-01 
       3.991184015613e-01       4.218299772259e-03      -2.827551272246e+04      -2.841922488925e+04       2.176944985455e-03       4.300149765884e-03      -8.861168466755e+03       9.284049520796e-03       9.284049520796e-03      -3.342023672436e+00      -4.393232000838e-04      -3.341985212850e+00      -3.342023643335e+00      -6.045662276039e-01 
       4.134074532333e-01       3.993821025436e-03      -2.871981644537e+04      -2.886831142418e+04       2.066683352019e-03       4.071315056552e-03      -9.001073343267e+03       8.789975148141e-03       8.789975148141e-03      -3.394790080584e+00      -4.517230561761e-04      -3.394811564247e+00      -3.394790053031e+00      -6.141232039097e-01 
       4.284273762541e-01       3.779846054193e-03      -2.919102928930e+04      -2.934318063003e+04       1.954343099692e-03       3.853188131903e-03      -9.149077982460e+03       8.319032964964e-03       8.319032964964e-03      -3.450610853839e+00      -4.613714689783e-04      -3.450575012683e+00      -3.450610827763e+00      -6.242111420568e-01 
       4.442658386849e-01       3.579603121383e-03      -2.972775690421e+04      -2.988109489006e+04       1.855443660819e-03       3.649059969223e-03      -9.316874801057e+03       7.878333435932e-03       7.878333435932e-03      -3.513895469427e+00      -4.664503676835e-04      -3.513865368001e+00      -3.513895444732e+00      -6.356599754351e-01 
       4.610305234714e-01       3.385804221430e-03      -3.028149243425e+04      -3.043651170224e+04       1.739449883742e-03       3.451500791230e-03      -9.490109355397e+03       7.451810279103e-03       7.451810279103e-03      -3.579231157249e+00      -4.731897983869e-04      -3.579223280808e+00      -3.579231133891e+00      -6.474830013326e-01 
       4.788556477436e-01       3.192642476421e-03      -3.080361163120e+04      -3.096244684717e+04       1.641423531981e-03       3.254590930165e-03      -9.654041206779e+03       7.026674668858e-03       7.026674668858e-03      -3.641059003955e+00      -4.840873501089e-04      -3.641037496775e+00      -3.641058981929e+00      -6.586655687787e-01 
       4.979113425807e-01       3.004914333335e-03      -3.134521558662e+04      -3.150743283022e+04       1.544559790685e-03       3.063220169332e-03      -9.823938744411e+03       6.613502574999e-03       6.613502574999e-03      -3.705136619734e+00      -4.938194249061e-04      -3.705146543159e+00      -3.705136599004e+00      -6.702630714179e-01 
       5.184175172658e-01       2.824942556505e-03      -3.194595814792e+04      -3.211028643699e+04       1.466231769926e-03       2.879756385195e-03      -1.001195499164e+04       6.217409440364e-03       6.217409440364e-03      -3.776047305816e+00      -5.014671217575e-04      -3.776062084996e+00      -3.776047286327e+00      -6.830915023094e-01 
       5.406649957187e-01       2.646580594238e-03      -3.255269069733e+04      -3.272028894009e+04       1.374394672029e-03       2.697933560137e-03      -1.020214608646e+04       5.824852635307e-03       5.824852635307e-03      -3.847778626211e+00      -5.117744406026e-04      -3.847789488669e+00      -3.847778607953e+00      -6.960671255956e-01 
       5.650489129258e-01       2.470190528071e-03      -3.318511770207e+04      -3.335636736194e+04       1.278425065856e-03       2.518120885237e-03      -1.040045565706e+04       5.436635101450e-03       5.436635101450e-03      -3.922571914353e+00      -5.228180873499e-04      -3.922538623461e+00      -3.922571897311e+00      -7.095894369088e-01 
       5.921237302023e-01       2.296382047143e-03      -3.387778047598e+04      -3.405215387217e+04       1.190400728156e-03       2.340939933218e-03      -1.061742237113e+04       5.054102698269e-03       5.054102698269e-03      -4.004401565626e+00      -5.332581445963e-04      -4.004371125263e+00      -4.004401549784e+00      -7.243929220582e-01 
       6.226984148528e-01       2.121466165980e-03      -3.461264195710e+04      -3.479105277730e+04       1.090686621109e-03       2.162630052957e-03      -1.084779803843e+04       4.669130011453e-03       4.669130011453e-03      -4.091288683859e+00      -5.459255054443e-04      -4.091263076206e+00      -4.091288669223e+00      -7.401118605387e-01 
       6.580109005718e-01       1.944782359480e-03      -3.543090151365e+04      -3.561335310923e+04       1.007813969461e-03       1.982517963971e-03      -1.110419862067e+04       4.280267749465e-03       4.280267749465e-03      -4.187991069323e+00      -5.591387001550e-04      -4.188015081427e+00      -4.187991055906e+00      -7.576143766017e-01 
       7.000702960965e-01       1.762678617431e-03      -3.634968036648e+04      -3.653694670921e+04       9.044571529114e-04       1.796880760183e-03      -1.139217002043e+04       3.879475765686e-03       3.879475765686e-03      -4.296600601751e+00      -5.747142371655e-04      -4.296593225581e+00      -4.296600589591e+00      -7.772563734042e-01 
       7.523819259336e-01       1.571396162696e-03      -3.742889476733e+04      -3.762167471300e+04       8.063026606532e-04       1.601886747461e-03      -1.173038903817e+04       3.458482560719e-03       3.458482560719e-03      -4.424161197723e+00      -5.929276332353e-04      -4.424147586141e+00      -4.424161186883e+00      -8.003311840375e-01 
       8.216066230550e-01       1.364460106537e-03      -3.875550616459e+04      -3.895510311216e+04       7.041601008003e-04       1.390935394696e-03      -1.214615112004e+04       3.003037083644e-03       3.003037083644e-03      -4.580967503145e+00      -6.157561018588e-04      -4.580936811820e+00      -4.580967493732e+00      -8.286946926148e-01 
       9.214764200036e-01       1.133522989025e-03      -4.049892421118e+04      -4.070748785921e+04       5.821525123643e-04       1.155517271815e-03      -1.269254312412e+04       2.494767442730e-03       2.494767442730e-03      -4.787041462355e+00      -6.465372935622e-04      -4.787022782472e+00      -4.787041454535e+00      -8.659761756897e-01 
       1.079867662857e+00       8.750512589410e-04      -4.293573640570e+04      -4.315685771447e+04       4.497469950394e-04       8.920302625057e-04      -1.345625325124e+04       1.925896514642e-03       1.925896514642e-03      -5.075077990058e+00      -6.914816965918e-04      -5.075099330199e+00      -5.075077984022e+00      -9.180902008837e-01 
