        0.400011E-04        0.947900E-01        0.744376E-15
        0.402320E-04        0.953372E-01        0.761693E-15
        0.404643E-04        0.958876E-01        0.779410E-15
        0.406979E-04        0.964411E-01        0.797539E-15
        0.409328E-04        0.969979E-01        0.816089E-15
        0.411691E-04        0.975578E-01        0.835069E-15
        0.414068E-04        0.981210E-01        0.854489E-15
        0.416458E-04        0.986875E-01        0.874359E-15
        0.418863E-04        0.992572E-01        0.894690E-15
        0.421281E-04        0.998302E-01        0.915493E-15
        0.423713E-04        0.100407E+00        0.936777E-15
        0.426159E-04        0.100986E+00        0.958555E-15
        0.428619E-04        0.101569E+00        0.980838E-15
        0.431094E-04        0.102155E+00        0.100364E-14
        0.433582E-04        0.102745E+00        0.102696E-14
        0.436085E-04        0.103338E+00        0.105083E-14
        0.438603E-04        0.103935E+00        0.107525E-14
        0.441135E-04        0.104535E+00        0.110023E-14
        0.443682E-04        0.105138E+00        0.112580E-14
        0.446243E-04        0.105745E+00        0.115266E-14
        0.448819E-04        0.106356E+00        0.117950E-14
        0.451410E-04        0.106970E+00        0.120698E-14
        0.454016E-04        0.107587E+00        0.123509E-14
        0.456637E-04        0.108208E+00        0.126386E-14
        0.459274E-04        0.108833E+00        0.129329E-14
        0.461925E-04        0.109461E+00        0.132341E-14
        0.464592E-04        0.110093E+00        0.135423E-14
        0.467274E-04        0.110729E+00        0.138577E-14
        0.469972E-04        0.111368E+00        0.141803E-14
        0.472685E-04        0.112011E+00        0.145105E-14
        0.475414E-04        0.112658E+00        0.148483E-14
        0.478158E-04        0.113308E+00        0.151940E-14
        0.480919E-04        0.113962E+00        0.155477E-14
        0.483695E-04        0.114620E+00        0.159096E-14
        0.486487E-04        0.115282E+00        0.162799E-14
        0.489296E-04        0.115947E+00        0.166587E-14
        0.492121E-04        0.116616E+00        0.170464E-14
        0.494962E-04        0.117290E+00        0.174430E-14
        0.497819E-04        0.117967E+00        0.178488E-14
        0.500693E-04        0.118648E+00        0.182640E-14
        0.503584E-04        0.119333E+00        0.186888E-14
        0.506491E-04        0.120022E+00        0.191234E-14
        0.509415E-04        0.120714E+00        0.195681E-14
        0.512356E-04        0.121411E+00        0.200230E-14
        0.515314E-04        0.122112E+00        0.204885E-14
        0.518288E-04        0.122817E+00        0.209647E-14
        0.521281E-04        0.123526E+00        0.214519E-14
        0.524290E-04        0.124239E+00        0.219504E-14
        0.527317E-04        0.124956E+00        0.224785E-14
        0.530361E-04        0.125678E+00        0.230007E-14
        0.533423E-04        0.126403E+00        0.235349E-14
        0.536502E-04        0.127133E+00        0.240815E-14
        0.539599E-04        0.127867E+00        0.246407E-14
        0.542715E-04        0.128605E+00        0.252129E-14
        0.545848E-04        0.129348E+00        0.257982E-14
        0.548999E-04        0.130094E+00        0.263972E-14
        0.552168E-04        0.130845E+00        0.270099E-14
        0.555356E-04        0.131601E+00        0.276369E-14
        0.558562E-04        0.132360E+00        0.282784E-14
        0.561787E-04        0.133124E+00        0.289348E-14
        0.565030E-04        0.133893E+00        0.296065E-14
        0.568292E-04        0.134666E+00        0.302938E-14
        0.571573E-04        0.135443E+00        0.309971E-14
        0.574872E-04        0.136225E+00        0.317168E-14
        0.578191E-04        0.137011E+00        0.324534E-14
        0.581529E-04        0.137802E+00        0.332072E-14
        0.584886E-04        0.138598E+00        0.339788E-14
        0.588263E-04        0.139398E+00        0.347685E-14
        0.591659E-04        0.140203E+00        0.355768E-14
        0.595075E-04        0.141012E+00        0.364042E-14
        0.598510E-04        0.141826E+00        0.372512E-14
        0.601965E-04        0.142645E+00        0.381182E-14
        0.605441E-04        0.143468E+00        0.390059E-14
        0.608936E-04        0.144297E+00        0.399147E-14
        0.612451E-04        0.145129E+00        0.408451E-14
        0.615987E-04        0.145967E+00        0.417977E-14
        0.619543E-04        0.146810E+00        0.427731E-14
        0.623120E-04        0.147657E+00        0.437718E-14
        0.626717E-04        0.148510E+00        0.447943E-14
        0.630335E-04        0.149367E+00        0.458413E-14
        0.633974E-04        0.150229E+00        0.469134E-14
        0.637634E-04        0.151097E+00        0.480110E-14
        0.641315E-04        0.151969E+00        0.491349E-14
        0.645018E-04        0.152846E+00        0.502857E-14
        0.648741E-04        0.153728E+00        0.514638E-14
        0.652486E-04        0.154616E+00        0.526701E-14
        0.656253E-04        0.155508E+00        0.539050E-14
        0.660042E-04        0.156406E+00        0.551692E-14
        0.663852E-04        0.157309E+00        0.564633E-14
        0.667685E-04        0.158217E+00        0.577881E-14
        0.671539E-04        0.159130E+00        0.591441E-14
        0.675416E-04        0.160049E+00        0.605320E-14
        0.679316E-04        0.160973E+00        0.619956E-14
        0.683237E-04        0.161902E+00        0.634504E-14
        0.687182E-04        0.162837E+00        0.649393E-14
        0.691149E-04        0.163777E+00        0.664628E-14
        0.695139E-04        0.164722E+00        0.680219E-14
        0.699152E-04        0.165673E+00        0.696172E-14
        0.703188E-04        0.166629E+00        0.712496E-14
        0.707248E-04        0.167591E+00        0.729197E-14
        0.711331E-04        0.168559E+00        0.746285E-14
        0.715437E-04        0.169532E+00        0.763768E-14
        0.719567E-04        0.170511E+00        0.781655E-14
        0.723722E-04        0.171495E+00        0.799954E-14
        0.727900E-04        0.172485E+00        0.818676E-14
        0.732102E-04        0.173480E+00        0.837828E-14
        0.736328E-04        0.174482E+00        0.857421E-14
        0.740579E-04        0.175489E+00        0.877466E-14
        0.744855E-04        0.176502E+00        0.897971E-14
        0.749155E-04        0.177521E+00        0.918949E-14
        0.753480E-04        0.178546E+00        0.940409E-14
        0.757830E-04        0.179576E+00        0.962363E-14
        0.762205E-04        0.180613E+00        0.984822E-14
        0.766605E-04        0.181656E+00        0.100780E-13
        0.771030E-04        0.182704E+00        0.103130E-13
        0.775482E-04        0.183759E+00        0.105535E-13
        0.779959E-04        0.184820E+00        0.107995E-13
        0.784461E-04        0.185887E+00        0.110154E-13
        0.788990E-04        0.186960E+00        0.112712E-13
        0.793545E-04        0.188039E+00        0.115329E-13
        0.798126E-04        0.189124E+00        0.118006E-13
        0.802734E-04        0.190216E+00        0.120745E-13
        0.807368E-04        0.191314E+00        0.123549E-13
        0.812029E-04        0.192418E+00        0.126417E-13
        0.816717E-04        0.193529E+00        0.129350E-13
        0.821432E-04        0.194646E+00        0.132352E-13
        0.826174E-04        0.195770E+00        0.135423E-13
        0.830944E-04        0.196900E+00        0.138565E-13
        0.835741E-04        0.198037E+00        0.141779E-13
        0.840565E-04        0.199180E+00        0.145068E-13
        0.845418E-04        0.200329E+00        0.148433E-13
        0.850299E-04        0.201486E+00        0.151876E-13
        0.855208E-04        0.202649E+00        0.155399E-13
        0.860145E-04        0.203819E+00        0.159003E-13
        0.865110E-04        0.204995E+00        0.162690E-13
        0.870105E-04        0.206179E+00        0.166463E-13
        0.875128E-04        0.207369E+00        0.170324E-13
        0.880180E-04        0.208566E+00        0.174273E-13
        0.885261E-04        0.209770E+00        0.178315E-13
        0.890372E-04        0.210981E+00        0.182449E-13
        0.895512E-04        0.212198E+00        0.186680E-13
        0.900682E-04        0.213423E+00        0.191009E-13
        0.905882E-04        0.214655E+00        0.195439E-13
        0.911111E-04        0.215894E+00        0.199971E-13
        0.916371E-04        0.217141E+00        0.204609E-13
        0.921662E-04        0.218394E+00        0.209354E-13
        0.926982E-04        0.219655E+00        0.214210E-13
        0.932334E-04        0.220923E+00        0.219180E-13
        0.937716E-04        0.222198E+00        0.224265E-13
        0.943130E-04        0.223480E+00        0.229468E-13
        0.948575E-04        0.224770E+00        0.234793E-13
        0.954051E-04        0.226068E+00        0.240243E-13
        0.959559E-04        0.227373E+00        0.245820E-13
        0.965098E-04        0.228685E+00        0.251528E-13
        0.970670E-04        0.230005E+00        0.257369E-13
        0.976274E-04        0.231333E+00        0.263348E-13
        0.981910E-04        0.232668E+00        0.269466E-13
