# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       3.512191848957e+02       2.350891273941e-03       6.169838231883e+02       8.740837705245e-01       1.341804137397e+04       3.809571411605e+01       4.726091595638e+06       2.769048546750e+02       4.234782431712e-02       1.071153078155e-01       5.852641954806e-01       2.028765381069e-07      -9.000000000000e-01       2.929490740454e-02       7.640224378943e-01       3.968519934640e-03       9.355258867016e-01 
       3.487669334864e+02       2.377102650920e-03       6.198045302846e+02       8.646888481287e-01       1.341522066688e+04       3.835474249426e+01       4.692200594697e+06       2.778605535288e+02       4.118073272273e-02       1.048935455413e-01       5.731247736141e-01       2.024517559637e-07      -9.000000000000e-01       2.848754974823e-02       7.476868040781e-01       3.994549713885e-03       9.359454481250e-01 
       3.463317528562e+02       2.403598816941e-03       6.226360326680e+02       8.553966598324e-01       1.341238916449e+04       3.861549960291e+01       4.658548638493e+06       2.788177126920e+02       4.004580462097e-02       1.027178643547e-01       5.612371328533e-01       2.020278627912e-07      -9.000000000000e-01       2.770244179551e-02       7.317034456524e-01       4.020762001697e-03       9.363624709421e-01 
       3.439135242023e+02       2.430382811323e-03       6.254783658032e+02       8.462060538714e-01       1.340954683136e+04       3.887799662937e+01       4.625134055560e+06       2.797763271495e+02       3.894215366691e-02       1.005873085563e-01       5.495960513800e-01       2.016048567324e-07      -9.000000000000e-01       2.693897040052e-02       7.160646856086e-01       4.047158078036e-03       9.367769680064e-01 
       3.415121295484e+02       2.457457705530e-03       6.283315652791e+02       8.371158918377e-01       1.340669363188e+04       3.914224482958e+01       4.591955186059e+06       2.807363918792e+02       3.786891793979e-02       9.850094226571e-02       5.381964156657e-01       2.011827359343e-07      -9.000000000000e-01       2.619653931330e-02       7.007630163672e-01       4.073739231833e-03       9.371889521394e-01 
       3.391274517388e+02       2.484826603509e-03       6.311956668094e+02       8.281250485178e-01       1.340382953035e+04       3.940825552842e+01       4.559010381701e+06       2.816979018527e+02       3.682525927004e-02       9.645784901106e-02       5.270332182258e-01       2.007614985474e-07      -9.000000000000e-01       2.547456871421e-02       6.857910959826e-01       4.100506761058e-03       9.375984361299e-01 
       3.367593744329e+02       2.512492642032e-03       6.340707062330e+02       8.192324117336e-01       1.340095449093e+04       3.967604012007e+01       4.526298005660e+06       2.826608520352e+02       3.581036258483e-02       9.445713132617e-02       5.161015554214e-01       2.003411427262e-07      -9.000000000000e-01       2.477249476124e-02       6.711417444348e-01       4.127461972782e-03       9.380054327339e-01 
       3.344077820992e+02       2.540458991043e-03       6.369567195147e+02       8.104368821845e-01       1.339806847765e+04       3.994561006842e+01       4.493816432501e+06       2.836252373857e+02       3.482343527166e-02       9.249791035659e-02       5.053966253053e-01       1.999216666292e-07      -9.000000000000e-01       2.408976914969e-02       6.568079400049e-01       4.154606183239e-03       9.384099546740e-01 
       3.320725600100e+02       2.568728854008e-03       6.398537427454e+02       8.017373732923e-01       1.339517145442e+04       4.021697690742e+01       4.461564048096e+06       2.845910528575e+02       3.386370655944e-02       9.057932547360e-02       4.949137255134e-01       1.995030684185e-07      -9.000000000000e-01       2.342585868413e-02       6.427828157337e-01       4.181940717890e-03       9.388120146391e-01 
       3.297535942357e+02       2.597305468268e-03       6.427618121428e+02       7.931328110478e-01       1.339226338502e+04       4.049015224147e+01       4.429539249547e+06       2.855582933984e+02       3.293042691671e-02       8.870053389636e-02       4.846482512002e-01       1.990853462601e-07      -9.000000000000e-01       2.278024486200e-02       6.290596559606e-01       4.209466911492e-03       9.392116252841e-01 
       3.274507716393e+02       2.626192105395e-03       6.456809640521e+02       7.846221338590e-01       1.338934423311e+04       4.076514774584e+01       4.397740445109e+06       2.865269539508e+02       3.202286746635e-02       8.686071032173e-02       4.745956930161e-01       1.986684983238e-07      -9.000000000000e-01       2.215242346878e-02       6.156318929414e-01       4.237186108157e-03       9.396087992294e-01 
       3.251639798706e+02       2.655392071558e-03       6.486112349459e+02       7.762042924014e-01       1.338641396222e+04       4.104197516699e+01       4.366166054112e+06       2.874970294520e+02       3.114031941647e-02       8.505904656191e-02       4.647516351272e-01       1.982525227832e-07      -9.000000000000e-01       2.154190418431e-02       6.024931035424e-01       4.265099661423e-03       9.400035490609e-01 
       3.228931073614e+02       2.684908707882e-03       6.515526614253e+02       7.678782494708e-01       1.338347253574e+04       4.132064632300e+01       4.334814506885e+06       2.884685148345e+02       3.028209350696e-02       8.329475118948e-02       4.551117532766e-01       1.978374178157e-07      -9.000000000000e-01       2.094821019987e-02       5.896370060103e-01       4.293208934318e-03       9.403958873292e-01 
       3.206380433191e+02       2.714745390818e-03       6.545052802201e+02       7.596429798368e-01       1.338051991694e+04       4.160117310398e+01       4.303684244677e+06       2.894414050263e+02       2.944751947131e-02       8.156704918991e-02       4.456718128850e-01       1.974231816024e-07      -9.000000000000e-01       2.037087784594e-02       5.770574568153e-01       4.321515299425e-03       9.407858265495e-01 
       3.183986777222e+02       2.744905532520e-03       6.574691281895e+02       7.514974700991e-01       1.337755606897e+04       4.188356747240e+01       4.272773719585e+06       2.904156949508e+02       2.863594551321e-02       7.987518162115e-02       4.364276671911e-01       1.970098123285e-07      -9.000000000000e-01       1.980945623012e-02       5.647484475654e-01       4.350020138951e-03       9.411733792012e-01 
       3.161749013145e+02       2.775392581216e-03       6.604442423223e+02       7.434407185454e-01       1.337458095484e+04       4.216784146352e+01       4.242081394475e+06       2.913913795275e+02       2.784673779765e-02       7.821840528039e-02       4.273752554309e-01       1.965973081825e-07      -9.000000000000e-01       1.926350688507e-02       5.527041019913e-01       4.378724844796e-03       9.415585577279e-01 
       3.139666055999e+02       2.806210021592e-03       6.634306597377e+02       7.354717350106e-01       1.337159453742e+04       4.245400718579e+01       4.211605742911e+06       2.923684536721e+02       2.707927995595e-02       7.659599237767e-02       4.185106010541e-01       1.961856673570e-07      -9.000000000000e-01       1.873260342611e-02       5.409186729995e-01       4.407630818616e-03       9.419413745366e-01 
       3.117736828370e+02       2.837361375175e-03       6.664284176858e+02       7.275895407383e-01       1.336859677948e+04       4.274207682122e+01       4.181345249080e+06       2.933469122964e+02       2.633297260452e-02       7.500723021625e-02       4.098298099779e-01       1.957748880482e-07      -9.000000000000e-01       1.821633121831e-02       5.293865397918e-01       4.436739471897e-03       9.423218419976e-01 
       3.095960260339e+02       2.868850200722e-03       6.694375535478e+02       7.197931682442e-01       1.336558764361e+04       4.303206262580e+01       4.151298407715e+06       2.943267503089e+02       2.560723287680e-02       7.345142087968e-02       4.013290688769e-01       1.953649684561e-07      -9.000000000000e-01       1.771428705273e-02       5.181022050511e-01       4.466052226019e-03       9.426999724445e-01 
       3.074335289431e+02       2.900680094612e-03       6.724581048369e+02       7.120816611804e-01       1.336256709233e+04       4.332397692986e+01       4.121463724025e+06       2.953079626152e+02       2.490149396813e-02       7.192788092524e-02       3.930046435086e-01       1.949559067845e-07      -9.000000000000e-01       1.722607883154e-02       5.070602921894e-01       4.495570512329e-03       9.430757781733e-01 
       3.052860860562e+02       2.932854691244e-03       6.754901091986e+02       7.044540742020e-01       1.335953508796e+04       4.361783213852e+01       4.091839713623e+06       2.962905441174e+02       2.421520469321e-02       7.043594108386e-02       3.848528770731e-01       1.945477012409e-07      -9.000000000000e-01       1.675132526189e-02       4.962555426598e-01       4.525295772210e-03       9.434492714427e-01 
       3.031535925988e+02       2.965377663438e-03       6.785336044113e+02       6.969094728356e-01       1.335649159275e+04       4.391364073207e+01       4.062424902451e+06       2.972744897156e+02       2.354782905562e-02       6.897494596616e-02       3.768701886078e-01       1.941403500363e-07      -9.000000000000e-01       1.628965555813e-02       4.856828133280e-01       4.555229457150e-03       9.438204644735e-01 
       3.010359445254e+02       2.998252722839e-03       6.815886283867e+02       6.894469333490e-01       1.335343656878e+04       4.421141526634e+01       4.033217826711e+06       2.982597943069e+02       2.289884582937e-02       6.754425377467e-02       3.690530714141e-01       1.937338513858e-07      -9.000000000000e-01       1.584070915235e-02       4.753370739043e-01       4.585373028814e-03       9.441893694485e-01 
       2.989330385145e+02       3.031483620326e-03       6.846552191704e+02       6.820655426222e-01       1.335036997799e+04       4.451116837316e+01       4.004217032791e+06       2.992464527863e+02       2.226774815185e-02       6.614323602193e-02       3.613980915178e-01       1.933282035080e-07      -9.000000000000e-01       1.540413541274e-02       4.652134044325e-01       4.615727959116e-03       9.445559985122e-01 
       2.968447719630e+02       3.065074146430e-03       6.877334149425e+02       6.747643980212e-01       1.334729178222e+04       4.481291276073e+01       3.975421077199e+06       3.002344600470e+02       2.165404312803e-02       6.477127725454e-02       3.539018861611e-01       1.929234046252e-07      -9.000000000000e-01       1.497959336988e-02       4.553069928369e-01       4.646295730290e-03       9.449203637703e-01 
       2.947710429821e+02       3.099028131746e-03       6.908232540180e+02       6.675426072722e-01       1.334420194314e+04       4.511666121403e+01       3.946828526487e+06       3.012238109802e+02       2.105725144564e-02       6.342777478281e-02       3.465611623255e-01       1.925194529633e-07      -9.000000000000e-01       1.456675145043e-02       4.456131325238e-01       4.677077834962e-03       9.452824772898e-01 
       2.927117503914e+02       3.133349447361e-03       6.939247748473e+02       6.603992883379e-01       1.334110042232e+04       4.542242659524e+01       3.918437957186e+06       3.022145004755e+02       2.047690700079e-02       6.211213841613e-02       3.393726952857e-01       1.921163467522e-07      -9.000000000000e-01       1.416528721824e-02       4.361272200372e-01       4.708075776223e-03       9.456423510987e-01 
       2.906667937148e+02       3.168042005276e-03       6.970380160167e+02       6.533335692953e-01       1.333798718115e+04       4.573022184413e+01       3.890247955734e+06       3.032065234216e+02       1.991255653412e-02       6.082379020376e-02       3.323333271936e-01       1.917140842251e-07      -9.000000000000e-01       1.377488712257e-02       4.268447527681e-01       4.739291067703e-03       9.459999971856e-01 
       2.886360731749e+02       3.203109758844e-03       7.001630162493e+02       6.463445882150e-01       1.333486218091e+04       4.604005997851e+01       3.862257118409e+06       3.041998747055e+02       1.936375927676e-02       5.956216418099e-02       3.254399656912e-01       1.913126636191e-07      -9.000000000000e-01       1.339524625323e-02       4.177613267148e-01       4.770725233646e-03       9.463554274996e-01 
       2.866194896887e+02       3.238556703199e-03       7.032998144050e+02       6.394314930422e-01       1.333172538276e+04       4.635195409458e+01       3.834464051259e+06       3.051945492138e+02       1.883008660621e-02       5.832670612062e-02       3.186895825527e-01       1.909120831750e-07      -9.000000000000e-01       1.302606810252e-02       4.088726342941e-01       4.802379808981e-03       9.467086539499e-01 
       2.846169448623e+02       3.274386875702e-03       7.064484494812e+02       6.325934414785e-01       1.332857674768e+04       4.666591736742e+01       3.806867370036e+06       3.061905418322e+02       1.831112171162e-02       5.711687328953e-02       3.120792123545e-01       1.905123411372e-07      -9.000000000000e-01       1.266706433365e-02       4.001744622016e-01       4.834256339401e-03       9.470596884061e-01 
       2.826283409866e+02       3.310604356384e-03       7.096089606135e+02       6.258296008664e-01       1.332541623655e+04       4.698196305135e+01       3.779465700128e+06       3.071878474461e+02       1.780645926831e-02       5.593213421034e-02       3.056059511728e-01       1.901134357535e-07      -9.000000000000e-01       1.231795455562e-02       3.916626893206e-01       4.866356381434e-03       9.474085426971e-01 
       2.806535810321e+02       3.347213268397e-03       7.127813870762e+02       6.191391480737e-01       1.332224381009e+04       4.730010448036e+01       3.752257676493e+06       3.081864609405e+02       1.731570512124e-02       5.477196842797e-02       2.992669553086e-01       1.897153652758e-07      -9.000000000000e-01       1.197846610424e-02       3.833332846774e-01       4.898681502525e-03       9.477552286119e-01 
       2.786925686444e+02       3.384217778465e-03       7.159657682825e+02       6.125212693809e-01       1.331905942888e+04       4.762035506855e+01       3.725241943591e+06       3.091863772007e+02       1.683847597726e-02       5.363586628112e-02       2.930594400382e-01       1.893181279592e-07      -9.000000000000e-01       1.164833382923e-02       3.751823054439e-01       4.931233281106e-03       9.480997578986e-01 
       2.767452081395e+02       3.421622097352e-03       7.191621437855e+02       6.059751603686e-01       1.331586305338e+04       4.794272831051e+01       3.698417155317e+06       3.101875911119e+02       1.637439910578e-02       5.252332867839e-02       2.869806783907e-01       1.889217220628e-07      -9.000000000000e-01       1.132729988716e-02       3.672058949838e-01       4.964013306677e-03       9.484421422648e-01 
       2.748114044990e+02       3.459430480316e-03       7.223705532784e+02       5.995000258076e-01       1.331265464388e+04       4.826723778180e+01       3.671781974940e+06       3.111900975599e+02       1.592311204769e-02       5.143386687909e-02       2.810279999503e-01       1.885261458491e-07      -9.000000000000e-01       1.101511354010e-02       3.594002809433e-01       4.997023179883e-03       9.487823933768e-01 
       2.728910633657e+02       3.497647227588e-03       7.255910365951e+02       5.930950795491e-01       1.330943416057e+04       4.859389713930e+01       3.645335075034e+06       3.121938914312e+02       1.548426233235e-02       5.036700227862e-02       2.751987896832e-01       1.881313975841e-07      -9.000000000000e-01       1.071153095982e-02       3.517617733854e-01       5.030264512591e-03       9.491205228601e-01 
       2.709840910389e+02       3.536276684838e-03       7.288236337109e+02       5.867595444174e-01       1.330620156345e+04       4.892272012170e+01       3.619075137416e+06       3.131989676131e+02       1.505750720235e-02       4.932226619825e-02       2.694904867895e-01       1.877374755377e-07      -9.000000000000e-01       1.041631503741e-02       3.442867629650e-01       5.063738927972e-03       9.494565422988e-01 
       2.690903944697e+02       3.575323243660e-03       7.320683847429e+02       5.804926521031e-01       1.330295681242e+04       4.925372054989e+01       3.593000853079e+06       3.142053209938e+02       1.464251334580e-02       4.829919967930e-02       2.639005835782e-01       1.873443779833e-07      -9.000000000000e-01       1.012923519808e-02       3.369717191457e-01       5.097448060575e-03       9.497904632354e-01 
       2.672098812565e+02       3.614791342053e-03       7.353253299505e+02       5.742936430580e-01       1.329969986721e+04       4.958691232741e+01       3.567110922132e+06       3.152129464631e+02       1.423895663612e-02       4.729735328154e-02       2.584266243660e-01       1.869521031977e-07      -9.000000000000e-01       9.850067221134e-03       3.298131884569e-01       5.131393556411e-03       9.501222971710e-01 
       2.653424596408e+02       3.654685464914e-03       7.385945097359e+02       5.681617663915e-01       1.329643068743e+04       4.992230944085e+01       3.541404053733e+06       3.162218389121e+02       1.384652187887e-02       4.631628688583e-02       2.530662043989e-01       1.865606494615e-07      -9.000000000000e-01       9.578593064876e-03       3.228077927891e-01       5.165577073032e-03       9.504520555646e-01 
       2.634880385025e+02       3.695010144527e-03       7.418759646450e+02       5.620962797676e-01       1.329314923252e+04       5.025992596029e+01       3.515878966029e+06       3.172319932335e+02       1.346490256565e-02       4.535556950082e-02       2.478169687958e-01       1.861700150587e-07      -9.000000000000e-01       9.314600696322e-03       3.159522277286e-01       5.200000279611e-03       9.507797498336e-01 
       2.616465273552e+02       3.735769961068e-03       7.451697353675e+02       5.560964493040e-01       1.328985546179e+04       5.059977603976e+01       3.490534386093e+06       3.182434043222e+02       1.309380063472e-02       4.441477907364e-02       2.426766115144e-01       1.857801982771e-07      -9.000000000000e-01       9.057883925636e-03       3.092432609286e-01       5.234664857025e-03       9.511053913531e-01 
       2.598178363424e+02       3.776969543108e-03       7.484758627376e+02       5.501615494720e-01       1.328654933442e+04       5.094187391764e+01       3.465369049861e+06       3.192560670748e+02       1.273292623826e-02       4.349350230455e-02       2.376428743383e-01       1.853911974080e-07      -9.000000000000e-01       8.808242245111e-03       3.026777305174e-01       5.269572497938e-03       9.514289914560e-01 
       2.580018762325e+02       3.818613568122e-03       7.517943877348e+02       5.442908629974e-01       1.328323080943e+04       5.128623391711e+01       3.440381702071e+06       3.202699763907e+02       1.238199751600e-02       4.259133446542e-02       2.327135458854e-01       1.850030107459e-07      -9.000000000000e-01       8.565480672588e-03       2.962525435424e-01       5.304724906880e-03       9.517505614330e-01 
       2.561985584149e+02       3.860706763009e-03       7.551253514839e+02       5.384836807633e-01       1.327989984568e+04       5.163287044656e+01       3.415571096202e+06       3.212851271713e+02       1.204074037515e-02       4.170787922198e-02       2.278864606364e-01       1.846156365894e-07      -9.000000000000e-01       8.329409599195e-03       2.899646744484e-01       5.340123800332e-03       9.520701125322e-01 
       2.544077948955e+02       3.903253904608e-03       7.584687952562e+02       5.327393017136e-01       1.327655640191e+04       5.198179800009e+01       3.390935994416e+06       3.223015143209e+02       1.170888827631e-02       4.084274845972e-02       2.231594979839e-01       1.842290732401e-07      -9.000000000000e-01       8.099844641276e-03       2.838111635903e-01       5.375770906813e-03       9.523876559590e-01 
       2.526294982924e+02       3.946259820227e-03       7.618247604694e+02       5.270570327577e-01       1.327320043669e+04       5.233303115787e+01       3.366475167493e+06       3.233191327469e+02       1.138618202538e-02       3.999556211347e-02       2.185305813008e-01       1.838433190037e-07      -9.000000000000e-01       7.876606496401e-03       2.777891157794e-01       5.411667966959e-03       9.527032028763e-01 
       2.508635818318e+02       3.989729388176e-03       7.651932886887e+02       5.214361886768e-01       1.326983190847e+04       5.268658458664e+01       3.342187394774e+06       3.243379773596e+02       1.107236957108e-02       3.916594800045e-02       2.139976770286e-01       1.834583721889e-07      -9.000000000000e-01       7.659520803348e-03       2.718956988618e-01       5.447816733611e-03       9.530167644039e-01 
       2.491099593434e+02       4.033667538305e-03       7.685744216272e+02       5.158760920307e-01       1.326645077554e+04       5.304247304012e+01       3.318071464100e+06       3.253580430725e+02       1.076720580817e-02       3.835354165679e-02       2.095587937838e-01       1.830742311081e-07      -9.000000000000e-01       7.448418005940e-03       2.661281423289e-01       5.484218971901e-03       9.533283516189e-01 
       2.473685452566e+02       4.078079252544e-03       7.719682011460e+02       5.103760730664e-01       1.326305699602e+04       5.340071135945e+01       3.294126171756e+06       3.263793248027e+02       1.047045238604e-02       3.755798617749e-02       2.052119814836e-01       1.826908940774e-07      -9.000000000000e-01       7.243133220629e-03       2.604837359586e-01       5.520876459338e-03       9.536379755551e-01 
       2.456392545963e+02       4.122969565458e-03       7.753746692556e+02       5.049354696272e-01       1.325965052791e+04       5.376131447368e+01       3.270350322411e+06       3.274018174711e+02       1.018187752254e-02       3.677893205965e-02       2.009553304893e-01       1.823083594162e-07      -9.000000000000e-01       7.043506107740e-03       2.549598284876e-01       5.557790985892e-03       9.539456472035e-01 
       2.439220029785e+02       4.168343564796e-03       7.787938681157e+02       4.995536270636e-01       1.325623132905e+04       5.412429740014e+01       3.246742729057e+06       3.284255160022e+02       9.901255822999e-03       3.601603704894e-02       1.967869707676e-01       1.819266254474e-07      -9.000000000000e-01       6.849380746253e-03       2.495538263124e-01       5.594964354084e-03       9.542513775114e-01 
       2.422167066063e+02       4.214206392057e-03       7.822258400362e+02       4.942298981450e-01       1.325279935713e+04       5.448967524496e+01       3.223302212954e+06       3.294504153248e+02       9.628368104207e-03       3.526896598933e-02       1.927050710692e-01       1.815456904974e-07      -9.000000000000e-01       6.660605512041e-03       2.442631922204e-01       5.632398379075e-03       9.545551773831e-01 
       2.405232822659e+02       4.260563243054e-03       7.856706274775e+02       4.889636429720e-01       1.324935456968e+04       5.485746320347e+01       3.200027603575e+06       3.304765103716e+02       9.363001223240e-03       3.453739067582e-02       1.887078381244e-01       1.811655528962e-07      -9.000000000000e-01       6.477032959460e-03       2.390854441484e-01       5.670094888751e-03       9.548570576795e-01 
       2.388416473226e+02       4.307419368486e-03       7.891282730512e+02       4.837542288905e-01       1.324589692411e+04       5.522767656068e+01       3.176917738544e+06       3.315037960802e+02       9.104947911009e-03       3.382098971035e-02       1.847935158557e-01       1.807862109771e-07      -9.000000000000e-01       6.298519706202e-03       2.340181539694e-01       5.708055723817e-03       9.551570292176e-01 
       2.371717197164e+02       4.354780074519e-03       7.925988195209e+02       4.786010304066e-01       1.324242637764e+04       5.560033069169e+01       3.153971463581e+06       3.325322673923e+02       8.854006610398e-03       3.311944836058e-02       1.809603846063e-01       1.804076630770e-07      -9.000000000000e-01       6.124926321325e-03       2.290589463063e-01       5.746282737883e-03       9.554551027714e-01 
       2.355134179586e+02       4.402650723371e-03       7.960823098022e+02       4.735034291025e-01       1.323894288736e+04       5.597544106220e+01       3.131187632448e+06       3.335619192547e+02       8.609981318858e-03       3.243245842169e-02       1.772067603851e-01       1.800299075362e-07      -9.000000000000e-01       5.956117216364e-03       2.242054973719e-01       5.784777797554e-03       9.557512890708e-01 
       2.338666611272e+02       4.451036733901e-03       7.995787869636e+02       4.684608135534e-01       1.323544641020e+04       5.635302322891e+01       3.108565106892e+06       3.345927466192e+02       8.372681435340e-03       3.175971808102e-02       1.735309941264e-01       1.796529426984e-07      -9.000000000000e-01       5.791960539442e-03       2.194555338351e-01       5.823542782526e-03       9.560455988021e-01 
       2.322313688636e+02       4.499943582208e-03       8.030882942272e+02       4.634725792454e-01       1.323193690294e+04       5.673309283999e+01       3.086102756588e+06       3.356247444425e+02       8.141921611444e-03       3.110093178545e-02       1.699314709665e-01       1.792767669108e-07      -9.000000000000e-01       5.632328072302e-03       2.148068317124e-01       5.862579585672e-03       9.563380426080e-01 
       2.306074613679e+02       4.549376802233e-03       8.066108749691e+02       4.585381284947e-01       1.322841432219e+04       5.711566563558e+01       3.063799459086e+06       3.366579076868e+02       7.917521606675e-03       3.045581011166e-02       1.664066095335e-01       1.789013785242e-07      -9.000000000000e-01       5.477095130179e-03       2.102572152834e-01       5.901890113139e-03       9.566286310871e-01 
       2.289948593958e+02       4.599341986370e-03       8.101465727199e+02       4.536568703672e-01       1.322487862444e+04       5.750075744816e+01       3.041654099755e+06       3.376922313197e+02       7.699306147679e-03       2.982406963896e-02       1.629548612535e-01       1.785267758925e-07      -9.000000000000e-01       5.326140464417e-03       2.058045560313e-01       5.941476284439e-03       9.569173747943e-01 
       2.273934842543e+02       4.649844786084e-03       8.136954311654e+02       4.488282205999e-01       1.322132976600e+04       5.788838420310e+01       3.019665571731e+06       3.387277103146e+02       7.487104791369e-03       2.920543282479e-02       1.595747096699e-01       1.781529573733e-07      -9.000000000000e-01       5.179346167792e-03       2.014467716069e-01       5.981340032541e-03       9.572042842404e-01 
       2.258032577979e+02       4.700890912530e-03       8.172574941472e+02       4.440516015225e-01       1.321776770302e+04       5.827856191903e+01       2.997832775860e+06       3.397643396505e+02       7.280751791808e-03       2.859962788288e-02       1.562646697776e-01       1.777799213274e-07      -9.000000000000e-01       5.036597582422e-03       1.971818248147e-01       6.021483303970e-03       9.574893698925e-01 
       2.242241024250e+02       4.752486137187e-03       8.208328056631e+02       4.393264419804e-01       1.321419239150e+04       5.867130670840e+01       2.976154620646e+06       3.408021143126e+02       7.080085970776e-03       2.800638866381e-02       1.530232873706e-01       1.774076661192e-07      -9.000000000000e-01       4.897783210227e-03       1.930077226231e-01       6.061908058897e-03       9.577726421732e-01 
       2.226559410737e+02       4.804636292489e-03       8.244214098679e+02       4.346521772584e-01       1.321060378729e+04       5.906663477784e+01       2.954630022199e+06       3.418410292923e+02       6.884950591891e-03       2.742545453815e-02       1.498491384034e-01       1.770361901165e-07      -9.000000000000e-01       4.762794625855e-03       1.889225151954e-01       6.102616271238e-03       9.580541114616e-01 
       2.210986972186e+02       4.857347272473e-03       8.280233510739e+02       4.300282490056e-01       1.320700184609e+04       5.946456242871e+01       2.933257904180e+06       3.428810795873e+02       6.695193238206e-03       2.685657028195e-02       1.467408283652e-01       1.766654916903e-07      -9.000000000000e-01       4.631526392005e-03       1.849242949428e-01       6.143609928749e-03       9.583337880922e-01 
       2.195522948666e+02       4.910625033425e-03       8.316386737512e+02       4.254541051610e-01       1.320338652341e+04       5.986510605749e+01       2.912037197749e+06       3.439222602016e+02       6.510665693177e-03       2.629948596467e-02       1.436969916679e-01       1.762955692151e-07      -9.000000000000e-01       4.503875977081e-03       1.810111955984e-01       6.184891033125e-03       9.586116823556e-01 
       2.180166585534e+02       4.964475594538e-03       8.352674225289e+02       4.209291998801e-01       1.319975777463e+04       6.026828215632e+01       2.890966841515e+06       3.449645661462e+02       6.331223824909e-03       2.575395683936e-02       1.407162910459e-01       1.759264210689e-07      -9.000000000000e-01       4.379743675123e-03       1.771813913117e-01       6.226461600093e-03       9.588878044983e-01 
       2.164917133400e+02       5.018905038573e-03       8.389096421951e+02       4.164529934621e-01       1.319611555497e+04       6.067410731341e+01       2.870045781482e+06       3.460079924387e+02       6.156727473596e-03       2.521974323522e-02       1.377974169687e-01       1.755580456329e-07      -9.000000000000e-01       4.259032527937e-03       1.734330957635e-01       6.268323659517e-03       9.591621647224e-01 
       2.149773848086e+02       5.073919512533e-03       8.425653776977e+02       4.120249522787e-01       1.319245981946e+04       6.108259821351e+01       2.849272971000e+06       3.470525341039e+02       5.987040342057e-03       2.469661045225e-02       1.349390870662e-01       1.751904412917e-07      -9.000000000000e-01       4.141648249374e-03       1.697645613003e-01       6.310479255491e-03       9.594347731860e-01 
       2.134735990593e+02       5.129525228338e-03       8.462346741452e+02       4.076445487032e-01       1.318879052302e+04       6.149377163841e+01       2.828647370710e+06       3.480981861734e+02       5.822029889293e-03       2.418432865824e-02       1.321400455646e-01       1.748236064334e-07      -9.000000000000e-01       4.027499151694e-03       1.661740780874e-01       6.352930446442e-03       9.597056400029e-01 
       2.119802827064e+02       5.185728463511e-03       8.499175768068e+02       4.033112610401e-01       1.318510762036e+04       6.190764446739e+01       2.808167948498e+06       3.491449436866e+02       5.661567226976e-03       2.368267278774e-02       1.293990627355e-01       1.744575394493e-07      -9.000000000000e-01       3.916496073962e-03       1.626599732817e-01       6.395679305233e-03       9.599747752428e-01 
       2.104973628751e+02       5.242535561866e-03       8.536141311135e+02       3.990245734567e-01       1.318141106605e+04       6.232423367771e+01       2.787833679442e+06       3.501928016899e+02       5.505527018791e-03       2.319142244328e-02       1.267149343556e-01       1.740922387340e-07      -9.000000000000e-01       3.808552312414e-03       1.592206102223e-01       6.438727919256e-03       9.602421889308e-01 
       2.090247671974e+02       5.299952934213e-03       8.573243826584e+02       3.947839759147e-01       1.317770081450e+04       6.274355634503e+01       2.767643545763e+06       3.512417552375e+02       5.353787382549e-03       2.271036179849e-02       1.240864811775e-01       1.737277026857e-07      -9.000000000000e-01       3.703583552743e-03       1.558543876390e-01       6.482078390543e-03       9.605078910481e-01 
       2.075624238090e+02       5.357987059060e-03       8.610483771974e+02       3.905889641024e-01       1.317397681996e+04       6.316562964396e+01       2.747596536775e+06       3.522917993914e+02       5.206229794998e-03       2.223927950336e-02       1.215125484120e-01       1.733639297057e-07      -9.000000000000e-01       3.601507804252e-03       1.525597388786e-01       6.525732835863e-03       9.607718915316e-01 
       2.061102613455e+02       5.416644483326e-03       8.647861606497e+02       3.864390393687e-01       1.317023903651e+04       6.359047084847e+01       2.727691648835e+06       3.533429292216e+02       5.062738999262e-03       2.177796859134e-02       1.189920052208e-01       1.730009181987e-07      -9.000000000000e-01       3.502245335819e-03       1.493351311482e-01       6.569693386828e-03       9.610342002739e-01 
       2.046682089395e+02       5.475931823068e-03       8.685377790984e+02       3.823337086568e-01       1.316648741806e+04       6.401809733239e+01       2.707927885297e+06       3.543951398058e+02       4.923202914825e-03       2.132622638850e-02       1.165237442197e-01       1.726386665727e-07      -9.000000000000e-01       3.405718613630e-03       1.461790647753e-01       6.613962189996e-03       9.612948271233e-01 
       2.032361962162e+02       5.535855764203e-03       8.723032787915e+02       3.782724844398e-01       1.316272191837e+04       6.444852656988e+01       2.688304256459e+06       3.554484262304e+02       4.787512549996e-03       2.088385442446e-02       1.141066809920e-01       1.722771732391e-07      -9.000000000000e-01       3.311852240624e-03       1.430900724843e-01       6.658541406974e-03       9.615537818840e-01 
